Dataset,PatternCategory,QueryFile,QueryVertices,QueryEdges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_Peak_MB,Status,Notes
wiki,hku_patterns,query_dense_16_1.graph,16,24,1,0.171616,0.386773,608389,3904.0,SUCCESS,
wiki,hku_patterns,query_dense_16_1.graph,16,24,2,N/A,N/A,N/A,4256.0,FAILED,Program crashed (exit code 134)
