Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
youtube,unknown,triangle,3,1,0.147308,1.60009,3056386,1.91013e+06,52800.0,1.000,100.00,1.60009,baseline
youtube,unknown,triangle,3,2,0.0451742,0.653647,3056386,4.6759e+06,52800.0,2.4479,122.300,1.60009,calculated
youtube,unknown,triangle,3,4,0.0253136,0.395065,3056386,7.73642e+06,52928.0,4.0501,101.200,1.60009,calculated
youtube,unknown,triangle,3,8,0.0306514,0.222819,3056386,1.37169e+07,53152.0,7.1811,89.700,1.60009,calculated
youtube,unknown,triangle,3,16,0.0392267,0.252493,3056386,1.21048e+07,53232.0,6.3371,39.600,1.60009,calculated
youtube,unknown,4path,4,1,0.0396156,328.816,353642162,1.0755e+06,52928.0,1.000,100.00,328.816,baseline
youtube,unknown,4path,4,2,0.421925,163.177,353642162,2.16723e+06,53168.0,2.0150,100.700,328.816,calculated
youtube,unknown,4path,4,4,0.1535,121.336,353642162,2.91456e+06,53408.0,2.7099,67.700,328.816,calculated
youtube,unknown,4path,4,8,0.181512,109.704,353642162,3.2236e+06,53792.0,2.9973,37.400,328.816,calculated
youtube,unknown,4path,4,16,0.147051,102.468,353642162,3.45123e+06,55056.0,3.2089,20.000,328.816,calculated
youtube,unknown,4cycle,4,1,0.131282,28.7859,14960895,,61280.0,1.000,100.00,28.7859,baseline
youtube,unknown,4cycle,4,2,0.138191,14.4058,14960895,1.03854e+06,61824.0,1.9982,99.900,28.7859,calculated
youtube,unknown,4cycle,4,4,0.527379,8.66661,14960895,1.72627e+06,62848.0,3.3214,83.000,28.7859,calculated
youtube,unknown,4cycle,4,8,0.0636449,8.0129,14960895,1.8671e+06,65328.0,3.5924,44.900,28.7859,calculated
youtube,unknown,4cycle,4,16,0.0402176,7.49254,14960895,1.99677e+06,73840.0,3.8419,24.000,28.7859,calculated
