Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
wiki,Patterns,small_dense_4v_8,4,3,16,0.00260595,1.91787,1048807458,5.6,14.56,91.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_8,4,3,32,0.00215606,1.2484,1048807458,6.2,22.37,69.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_8,4,3,64,0.00149949,0.944852,1048807458,6.4,29.55,46.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_9,4,3,1,0.00225009,24.163,1048807458,5.1,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_9,4,3,4,0.00143775,6.21798,1048807458,5.4,3.88,97.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_9,4,3,16,0.00142203,1.74977,1048807458,5.5,13.80,86.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_9,4,3,32,0.00143694,1.17648,1048807458,6.2,20.53,64.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_9,4,3,64,0.0014229,0.936743,1048807458,6.7,25.79,40.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_10,4,3,1,0.00143217,27.4473,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_10,4,3,4,0.00145491,6.70157,1048807458,5.4,4.09,102.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_10,4,3,16,0.00144783,1.79575,1048807458,5.5,15.28,95.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_10,4,3,32,0.00143706,1.06176,1048807458,5.8,25.85,80.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_10,4,3,64,0.00144942,0.936414,1048807458,7.0,29.31,45.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_11,4,3,1,0.00143201,24.0261,1048807458,5.1,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_11,4,3,4,0.00143915,6.11457,1048807458,5.5,3.92,98.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_11,4,3,16,0.00197506,1.80427,1048807458,5.5,13.31,83.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_11,4,3,32,0.00146842,1.17686,1048807458,5.8,20.41,63.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_11,4,3,64,0.00143737,0.998568,1048807458,7.2,24.06,37.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_12,4,3,1,0.00148664,23.2494,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_12,4,3,4,0.00143385,6.19916,1048807458,5.4,3.75,93.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_12,4,3,16,0.00144811,1.78042,1048807458,5.3,13.05,81.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_12,4,3,32,0.00145733,1.17033,1048807458,6.3,19.86,62.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_12,4,3,64,0.00147105,1.00129,1048807458,7.0,23.21,36.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_13,4,3,1,0.00147654,23.2338,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_13,4,3,4,0.00143407,6.11942,1048807458,5.4,3.79,94.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_13,4,3,16,0.00144897,1.75815,1048807458,5.6,13.21,82.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_13,4,3,32,0.00194051,1.17924,1048807458,6.0,19.70,61.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_13,4,3,64,0.00191336,0.942378,1048807458,7.0,24.65,38.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_14,4,3,1,0.00145688,23.6025,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_14,4,3,4,0.00144619,6.11899,1048807458,5.5,3.85,96.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_14,4,3,16,0.00145713,1.84393,1048807458,5.8,12.80,80.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_14,4,3,32,0.00147225,1.0661,1048807458,5.8,22.13,69.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_14,4,3,64,0.0014696,0.935012,1048807458,7.1,25.24,39.4,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_15,4,3,1,0.00144302,23.6643,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_15,4,3,4,0.001422,6.12813,1048807458,5.3,3.86,96.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_15,4,3,16,0.00143271,1.75596,1048807458,5.7,13.47,84.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_15,4,3,32,0.00190553,1.18372,1048807458,6.2,19.99,62.4,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_15,4,3,64,0.00145561,0.934305,1048807458,7.0,25.32,39.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_16,4,3,1,0.00141681,23.2573,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_16,4,3,4,0.00142367,6.09689,1048807458,5.3,3.81,95.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_16,4,3,16,0.0015062,1.76745,1048807458,5.6,13.15,82.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_16,4,3,32,0.00161051,1.15266,1048807458,6.3,20.17,63.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_16,4,3,64,0.00147102,0.926443,1048807458,7.1,25.10,39.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_17,4,3,1,0.00146944,23.2331,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_17,4,3,4,0.0014441,6.10497,1048807458,5.3,3.80,95.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_17,4,3,16,0.00142755,1.75762,1048807458,5.5,13.21,82.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_17,4,3,32,0.00163553,1.16777,1048807458,6.1,19.89,62.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_17,4,3,64,0.00145975,0.935636,1048807458,7.0,24.83,38.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_18,4,3,1,0.00146209,23.2206,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_18,4,3,4,0.00144036,6.11171,1048807458,5.3,3.79,94.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_18,4,3,16,0.00167678,1.74562,1048807458,5.5,13.30,83.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_18,4,3,32,0.00187503,1.1572,1048807458,6.2,20.06,62.6,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_18,4,3,64,0.00144092,0.928284,1048807458,7.1,25.01,39.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_19,4,3,1,0.00145143,23.6023,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_19,4,3,4,0.00195577,6.10827,1048807458,5.5,3.86,96.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_19,4,3,16,0.00143822,1.75684,1048807458,5.8,13.43,83.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_19,4,3,32,0.00147443,1.17109,1048807458,6.0,20.15,62.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_19,4,3,64,0.00152549,0.932019,1048807458,7.0,25.32,39.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_20,4,3,1,0.00144695,23.2638,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_20,4,3,4,0.00142419,6.21416,1048807458,5.5,3.74,93.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_20,4,3,16,0.00144407,1.78237,1048807458,5.5,13.05,81.5,SUCCESS,GraphMini pattern worked!
