Dataset,Pruning_Type,Threads,CodeGen_Time,Execution_Time,Result_Count,Throughput,SearchSpace_Reduction
wiki,None,1,,0.232333,4514137,1.94296e+07,0.0
wiki,Static,1,,0.21609,4514137,2.08901e+07,7.00
wiki,Eager,1,,0.240638,4514137,1.8759e+07,-3.00
wiki,Online,1,,0.276968,4514137,1.62984e+07,-19.00
wiki,CostModel,1,,0.299615,4514137,1.50665e+07,-28.00
wiki,None,2,,0.296591,4514137,1.52201e+07,0.0
wiki,Static,2,,0.312877,4514137,1.44278e+07,-5.00
wiki,Eager,2,,0.304034,4514137,1.48475e+07,-2.00
wiki,Online,2,,0.353711,4514137,1.27622e+07,-19.00
wiki,CostModel,2,,0.329107,4514137,1.37163e+07,-10.00
wiki,None,4,,0.40121,4514137,1.12513e+07,0.0
wiki,Static,4,,0.330918,4514137,1.36413e+07,18.00
wiki,Eager,4,,0.302748,4514137,1.49106e+07,25.00
wiki,Online,4,,0.329258,4514137,1.371e+07,18.00
wiki,CostModel,4,,0.341507,4514137,1.32183e+07,15.00
wiki,None,6,,0.281704,4514137,1.60244e+07,0.0
wiki,Static,6,,0.290232,4514137,1.55535e+07,-3.00
wiki,Eager,6,,0.270143,4514137,1.67102e+07,5.00
wiki,Online,6,,0.287345,4514137,1.57098e+07,-2.00
wiki,CostModel,6,,0.293135,4514137,1.53995e+07,-4.00
wiki,None,8,,0.281707,4514137,1.60242e+07,0.0
wiki,Static,8,,0.296257,4514137,1.52372e+07,-5.00
wiki,Eager,8,,0.272281,4514137,1.6579e+07,4.00
wiki,Online,8,,0.281367,4514137,1.60436e+07,1.00
wiki,CostModel,8,,0.287591,4514137,1.56964e+07,-2.00
wiki,None,12,,0.28619,4514137,1.57732e+07,0.0
wiki,Static,12,,0.285506,4514137,1.5811e+07,1.00
wiki,Eager,12,,0.276271,4514137,1.63395e+07,4.00
wiki,Online,12,,0.272595,4514137,1.65599e+07,5.00
wiki,CostModel,12,,0.28228,4514137,1.59917e+07,2.00
wiki,None,16,,0.292251,4514137,1.54461e+07,0.0
wiki,Static,16,,0.285236,4514137,1.5826e+07,3.00
wiki,Eager,16,,0.285606,4514137,1.58055e+07,3.00
wiki,Online,16,,0.295817,4514137,1.52599e+07,-1.00
wiki,CostModel,16,,0.321607,4514137,1.40362e+07,-10.00
enron,None,1,,0.221212,5809356,2.62615e+07,0.0
enron,Static,1,,0.309344,5809356,1.87796e+07,-39.00
enron,Eager,1,,0.309033,5809356,1.87985e+07,-39.00
enron,Online,1,,0.271709,5809356,2.13808e+07,-22.00
enron,CostModel,1,,0.268481,5809356,2.16378e+07,-21.00
enron,None,2,,0.333635,5809356,1.74123e+07,0.0
enron,Static,2,,0.364526,5809356,1.59367e+07,-9.00
enron,Eager,2,,0.319439,5809356,1.81861e+07,5.00
enron,Online,2,,0.297284,5809356,1.95414e+07,11.00
enron,CostModel,2,,0.331096,5809356,1.75458e+07,1.00
enron,None,4,,0.288306,5809356,2.015e+07,0.0
enron,Static,4,,0.271638,5809356,2.13864e+07,6.00
enron,Eager,4,,0.271779,5809356,2.13753e+07,6.00
enron,Online,4,,0.283598,5809356,2.04845e+07,2.00
enron,CostModel,4,,0.273906,5809356,2.12093e+07,5.00
enron,None,6,,0.270208,5809356,2.14996e+07,0.0
enron,Static,6,,0.264661,5809356,2.19502e+07,3.00
enron,Eager,6,,0.272879,5809356,2.12891e+07,0
enron,Online,6,,0.271209,5809356,2.14202e+07,0
enron,CostModel,6,,0.270407,5809356,2.14838e+07,0
enron,None,8,,0.286079,5809356,2.03068e+07,0.0
enron,Static,8,,0.294934,5809356,1.96971e+07,-3.00
enron,Eager,8,,0.285077,5809356,2.03782e+07,1.00
enron,Online,8,,0.273252,5809356,2.12601e+07,5.00
enron,CostModel,8,,0.274993,5809356,2.11255e+07,4.00
enron,None,12,,0.280899,5809356,2.06813e+07,0.0
enron,Static,12,,0.269458,5809356,2.15594e+07,5.00
enron,Eager,12,,0.27468,5809356,2.11495e+07,3.00
enron,Online,12,,0.266028,5809356,2.18374e+07,6.00
enron,CostModel,12,,0.280278,5809356,2.07271e+07,1.00
enron,None,16,,0.307266,5809356,1.89066e+07,0.0
enron,Static,16,,0.335634,5809356,1.73086e+07,-9.00
enron,Eager,16,,0.288483,5809356,2.01376e+07,7.00
enron,Online,16,,0.333478,5809356,1.74205e+07,-8.00
enron,CostModel,16,,0.281564,5809356,2.06324e+07,9.00
