Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,4clique,4,4,0.000535959,0.172592,4514137,2.6155e+07,5936.0,.9295,23.200,0.160436,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.000537333,0.161786,4514137,2.79018e+07,5856.0,.9916,12.300,0.160436,calculated
wiki,7K_nodes_100K_edges,4clique,4,16,0.0005395,0.166397,4514137,2.71288e+07,6112.0,.9641,6.000,0.160436,calculated
wiki,7K_nodes_100K_edges,5clique,5,1,0.0005285,0.161543,4514137,2.79439e+07,6080.0,1.000,100.00,0.161543,baseline
wiki,7K_nodes_100K_edges,5clique,5,2,0.000533291,0.171301,4514137,2.63521e+07,6016.0,.9430,47.100,0.161543,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.000542583,0.162153,4514137,2.78387e+07,5824.0,.9962,24.900,0.161543,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.000690625,0.161443,4514137,2.79612e+07,6048.0,1.0006,12.500,0.161543,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.000539125,0.167493,4514137,2.69512e+07,6000.0,.9644,6.000,0.161543,calculated
wiki,7K_nodes_100K_edges,house,4,1,0.000532625,0.166332,4514137,2.71393e+07,6048.0,1.000,100.00,0.166332,baseline
wiki,7K_nodes_100K_edges,house,4,2,0.000538042,0.164728,4514137,2.74035e+07,6192.0,1.0097,50.400,0.166332,calculated
wiki,7K_nodes_100K_edges,house,4,4,0.000534625,0.163582,4514137,2.75956e+07,5968.0,1.0168,25.400,0.166332,calculated
wiki,7K_nodes_100K_edges,house,4,8,0.000536083,0.162082,4514137,2.78509e+07,5968.0,1.0262,12.800,0.166332,calculated
wiki,7K_nodes_100K_edges,house,4,16,0.000524,0.169099,4514137,2.66952e+07,6032.0,.9836,6.100,0.166332,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.000582,0.1675,4514137,2.695e+07,6176.0,1.000,100.00,0.1675,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.000578334,0.164714,4514137,2.74059e+07,5984.0,1.0169,50.800,0.1675,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.000534792,0.165061,4514137,2.73483e+07,5984.0,1.0147,25.300,0.1675,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000764166,0.187907,4514137,2.40233e+07,5968.0,.8913,11.100,0.1675,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000690833,0.166605,4514137,2.70948e+07,6032.0,1.0053,6.200,0.1675,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00682546,0.161543,5809356,3.59618e+07,6672.0,1.000,100.00,0.161543,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00100217,0.168451,5809356,3.4487e+07,6576.0,.9589,47.900,0.161543,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00101308,0.174052,5809356,3.33771e+07,6448.0,.9281,23.200,0.161543,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00101467,0.161726,5809356,3.59209e+07,6624.0,.9988,12.400,0.161543,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00102642,0.164701,5809356,3.52721e+07,6560.0,.9808,6.100,0.161543,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00100567,0.176764,5809356,3.28651e+07,6512.0,1.000,100.00,0.176764,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00100779,0.160361,5809356,3.62267e+07,6544.0,1.1022,55.100,0.176764,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.001014,0.16685,5809356,3.48178e+07,6576.0,1.0594,26.400,0.176764,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00104454,0.161067,5809356,3.6068e+07,6576.0,1.0974,13.700,0.176764,calculated
enron,37K_nodes_184K_edges,4path,4,16,FAILED,FAILED,0,0,0,FAILED,FAILED,0.176764,test_failed
enron,37K_nodes_184K_edges,4cycle,4,1,0.00101671,0.165725,5809356,3.50542e+07,6608.0,1.000,100.00,0.165725,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.000994958,0.161592,5809356,3.59508e+07,6496.0,1.0255,51.200,0.165725,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00102054,0.167341,5809356,3.47158e+07,6512.0,.9903,24.700,0.165725,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00133275,0.548688,5809356,1.05877e+07,6432.0,.3020,3.700,0.165725,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00101758,0.327256,5809356,1.77517e+07,6416.0,.5064,3.100,0.165725,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00117046,0.388422,5809356,1.49563e+07,6496.0,1.000,100.00,0.388422,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00104333,0.248747,5809356,2.33544e+07,6528.0,1.5615,78.000,0.388422,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00101867,0.167197,5809356,3.47457e+07,6544.0,2.3231,58.000,0.388422,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.000993375,0.163675,5809356,3.54932e+07,6624.0,2.3731,29.600,0.388422,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00101808,0.166912,5809356,3.4805e+07,6592.0,2.3271,14.500,0.388422,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00103442,0.205304,5809356,2.82964e+07,6544.0,1.000,100.00,0.205304,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00105762,0.165948,5809356,3.50071e+07,6480.0,1.2371,61.800,0.205304,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00107729,0.185099,5809356,3.13851e+07,6512.0,1.1091,27.700,0.205304,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00103204,0.166212,5809356,3.49515e+07,6560.0,1.2351,15.400,0.205304,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.000999042,0.179719,5809356,3.23247e+07,6512.0,1.1423,7.100,0.205304,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00105279,0.422581,5809356,1.37473e+07,6512.0,1.000,100.00,0.422581,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00115046,0.256388,5809356,2.26584e+07,6592.0,1.6482,82.400,0.422581,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00115887,0.204856,5809356,2.83582e+07,6512.0,2.0628,51.500,0.422581,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00122854,0.191392,5809356,3.03531e+07,6496.0,2.2079,27.500,0.422581,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00102279,0.255334,5809356,2.2752e+07,6432.0,1.6550,10.300,0.422581,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00102225,0.267525,5809356,2.17152e+07,6464.0,1.000,100.00,0.267525,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00113867,0.531435,5809356,1.09315e+07,6528.0,.5034,25.100,0.267525,calculated
enron,37K_nodes_184K_edges,house,4,4,0.001713,0.503972,5809356,1.15272e+07,6480.0,.5308,13.200,0.267525,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00137083,0.506415,5809356,1.14715e+07,6464.0,.5282,6.600,0.267525,calculated
enron,37K_nodes_184K_edges,house,4,16,0.0016145,0.627889,5809356,9.2522e+06,6384.0,.4260,2.600,0.267525,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00160975,1.48794,5809356,3.9043e+06,6400.0,1.000,100.00,1.48794,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00216925,0.606327,5809356,9.58123e+06,6480.0,2.4540,122.700,1.48794,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00164021,0.707285,5809356,8.2136e+06,6352.0,2.1037,52.500,1.48794,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00165737,0.6434,5809356,9.02915e+06,6480.0,2.3126,28.900,1.48794,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00171387,0.655353,5809356,8.86447e+06,6592.0,2.2704,14.100,1.48794,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0271048,7.01971,262663639,3.7418e+07,19728.0,1.000,100.00,7.01971,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.0222439,3.44021,262663639,7.63511e+07,20944.0,2.0404,102.000,7.01971,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00893521,3.333,262663639,7.88071e+07,20784.0,2.1061,52.600,7.01971,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.0124158,4.36492,262663639,6.01761e+07,20640.0,1.6082,20.100,7.01971,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00828225,4.34796,262663639,6.04108e+07,20624.0,1.6144,10.000,7.01971,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.00697617,3.40911,262663639,7.70475e+07,20880.0,1.000,100.00,3.40911,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.00607404,2.07223,262663639,1.26754e+08,20832.0,1.6451,82.200,3.40911,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.00593,2.4147,262663639,1.08777e+08,20752.0,1.4118,35.200,3.40911,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.005919,2.01633,262663639,1.30268e+08,20896.0,1.6907,21.100,3.40911,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00756433,1.97591,262663639,1.32933e+08,21104.0,1.7253,10.700,3.40911,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00596392,2.08473,262663639,1.25994e+08,20928.0,1.000,100.00,2.08473,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00614133,2.1656,262663639,1.21289e+08,20848.0,.9626,48.100,2.08473,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00662796,1.89396,262663639,1.38685e+08,21248.0,1.1007,27.500,2.08473,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00586017,1.94588,262663639,1.34984e+08,20928.0,1.0713,13.300,2.08473,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.0060225,1.96605,262663639,1.336e+08,20768.0,1.0603,6.600,2.08473,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00586658,1.9452,262663639,1.35031e+08,20912.0,1.000,100.00,1.9452,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00597583,1.883,262663639,1.39492e+08,20880.0,1.0330,51.600,1.9452,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.00635129,2.56706,262663639,1.02321e+08,20928.0,.7577,18.900,1.9452,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.00616642,2.53485,262663639,1.03621e+08,20736.0,.7673,9.500,1.9452,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.0061465,2.00499,262663639,1.31005e+08,20736.0,.9701,6.000,1.9452,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.005846,1.17306,262663639,2.23914e+08,20992.0,1.000,100.00,1.17306,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.00593971,1.11079,262663639,2.36466e+08,20944.0,1.0560,52.800,1.17306,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00586825,1.81971,262663639,1.44344e+08,21152.0,.6446,16.100,1.17306,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.00785025,3.61759,262663639,7.26074e+07,20752.0,.3242,4.000,1.17306,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00593725,3.12805,262663639,8.39705e+07,20768.0,.3750,2.300,1.17306,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00607896,2.72196,262663639,9.64981e+07,21104.0,1.000,100.00,2.72196,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00582342,1.09999,262663639,2.38787e+08,20928.0,2.4745,123.700,2.72196,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.00578796,1.11025,262663639,2.36581e+08,21008.0,2.4516,61.200,2.72196,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00583342,1.10253,262663639,2.38237e+08,21152.0,2.4688,30.800,2.72196,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00582375,1.10294,262663639,2.38149e+08,20896.0,2.4679,15.400,2.72196,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00614417,1.10602,262663639,2.37486e+08,20928.0,1.000,100.00,1.10602,baseline
dblp,317K_nodes_1M_edges,house,4,2,FAILED,FAILED,0,0,0,FAILED,FAILED,1.10602,test_failed
dblp,317K_nodes_1M_edges,house,4,4,0.00715908,1.87405,262663639,1.40158e+08,21088.0,.5901,14.700,1.10602,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0104272,1.88659,262663639,1.39226e+08,21024.0,.5862,7.300,1.10602,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.00937871,1.89406,262663639,1.38677e+08,20928.0,.5839,3.600,1.10602,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.00914079,1.89461,262663639,1.38637e+08,20832.0,1.000,100.00,1.89461,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.010427,1.89663,262663639,1.3849e+08,20912.0,.9989,49.900,1.89461,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.00926033,1.88806,262663639,1.39118e+08,20864.0,1.0034,25.000,1.89461,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00932467,1.90322,262663639,1.3801e+08,20720.0,.9954,12.400,1.89461,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00952104,1.85702,262663639,1.41444e+08,20704.0,1.0202,6.300,1.89461,calculated
