Dataset,PatternCategory,QueryFile,QueryVertices,QueryEdges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_Peak_MB,Status,Notes
dblp,query_graph,query_dense_4_9.graph,4,4,1,0.0152683,5.93287,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_9.graph,4,4,2,0.0107518,2.859,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_9.graph,4,4,4,0.0116572,1.42974,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_10.graph,4,6,1,0.0155885,1.10336,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_10.graph,4,6,2,0.0125115,0.538992,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_10.graph,4,6,4,0.0202471,0.276424,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_11.graph,4,4,1,0.0107107,5.96415,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_11.graph,4,4,2,0.00662921,2.8531,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_11.graph,4,4,4,0.0105933,1.4313,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_12.graph,4,6,1,0.0130668,1.15247,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_12.graph,4,6,2,0.0162254,0.53849,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_12.graph,4,6,4,0.0146966,0.303701,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_13.graph,4,4,1,0.0166813,5.7737,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_13.graph,4,4,2,0.0133321,2.91475,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_13.graph,4,4,4,0.0165482,1.42622,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_14.graph,4,6,1,0.0203584,1.1011,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_14.graph,4,6,2,0.012071,0.540042,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_14.graph,4,6,4,0.040069,0.316995,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_15.graph,4,6,1,0.0221443,1.1033,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_15.graph,4,6,2,0.0153024,0.540527,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_15.graph,4,6,4,0.0188239,0.313353,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_16.graph,4,4,1,0.0169442,6.04613,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_16.graph,4,4,2,0.00942729,2.95439,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_16.graph,4,4,4,0.0125741,1.91018,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_17.graph,4,3,1,0.0175357,6.17315,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_17.graph,4,3,2,0.0105834,3.1115,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_17.graph,4,3,4,0.0143615,1.74072,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_18.graph,4,6,1,0.0136142,1.10555,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_18.graph,4,6,2,0.0186195,0.684904,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_18.graph,4,6,4,0.0203276,0.310559,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_19.graph,4,6,1,0.0128348,1.13032,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_19.graph,4,6,2,0.01236,0.540486,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_19.graph,4,6,4,0.017071,0.287866,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_20.graph,4,5,1,0.0112699,3.54326,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_20.graph,4,5,2,0.014049,1.75612,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_20.graph,4,5,4,0.0119406,1.10535,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_21.graph,4,6,1,0.014813,1.10518,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_21.graph,4,6,2,0.0109855,0.539668,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_21.graph,4,6,4,0.0120372,0.272301,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_22.graph,4,6,1,0.0134631,1.10274,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_22.graph,4,6,2,0.0108767,0.539579,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_22.graph,4,6,4,0.0110815,0.273954,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_23.graph,4,3,1,0.0111942,6.17408,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_23.graph,4,3,2,0.00944146,3.14341,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_23.graph,4,3,4,0.0144551,3.14485,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_24.graph,4,6,1,0.010281,1.69253,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_24.graph,4,6,2,0.0103089,0.636433,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_24.graph,4,6,4,0.0136893,0.270834,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_25.graph,4,6,1,0.014775,1.09566,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_25.graph,4,6,2,0.0150205,0.536775,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_25.graph,4,6,4,0.0112614,0.277125,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_26.graph,4,6,1,0.01207,1.1021,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_26.graph,4,6,2,0.0101084,0.543763,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_26.graph,4,6,4,0.0106158,0.287365,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_27.graph,4,6,1,0.0104747,1.1058,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_27.graph,4,6,2,0.011425,0.543963,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_27.graph,4,6,4,0.011766,0.30554,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_28.graph,4,3,1,0.0159917,6.16982,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_28.graph,4,3,2,0.0129325,3.0713,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_28.graph,4,3,4,0.0121442,1.9621,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_29.graph,4,4,1,0.0140275,5.78748,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_29.graph,4,4,2,0.0125984,2.87518,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_29.graph,4,4,4,0.0102544,1.48911,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_30.graph,4,6,1,0.0173168,1.10782,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_30.graph,4,6,2,0.0151472,0.54516,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_30.graph,4,6,4,0.00979142,0.311761,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_31.graph,4,6,1,0.0155016,1.12708,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_31.graph,4,6,2,0.0129865,0.563927,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_31.graph,4,6,4,0.0148021,0.298102,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_32.graph,4,4,1,0.0179062,5.81997,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_32.graph,4,4,2,0.0142343,3.20503,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_32.graph,4,4,4,0.0643077,1.56627,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_33.graph,4,3,1,0.00972117,6.12195,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_33.graph,4,3,2,0.0157832,3.21589,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_33.graph,4,3,4,0.0132667,1.77033,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_34.graph,4,6,1,0.0132796,1.12778,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_34.graph,4,6,2,0.0106903,0.538062,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_34.graph,4,6,4,0.0115048,0.270454,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_35.graph,4,4,1,0.0106784,5.81182,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_35.graph,4,4,2,0.0160994,4.61626,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_35.graph,4,4,4,0.0112375,2.82392,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_36.graph,4,6,1,0.0137454,1.3054,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_36.graph,4,6,2,0.0180911,0.536524,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_36.graph,4,6,4,0.0148033,0.278263,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_37.graph,4,6,1,0.0117379,1.18376,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_37.graph,4,6,2,0.0185694,0.53889,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_37.graph,4,6,4,0.0164863,0.274755,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_38.graph,4,4,1,0.0122843,5.90421,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_38.graph,4,4,2,0.0156923,2.85834,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_38.graph,4,4,4,0.0158097,1.43128,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_39.graph,4,4,1,0.0157545,6.01399,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_39.graph,4,4,2,0.0164111,2.8527,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_39.graph,4,4,4,0.00963104,1.4334,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_40.graph,4,6,1,0.0151876,1.1047,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_40.graph,4,6,2,0.0136399,0.537648,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_40.graph,4,6,4,0.0129648,0.273839,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_41.graph,4,4,1,0.0142295,5.79503,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_41.graph,4,4,2,0.01669,2.85779,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_41.graph,4,4,4,0.016805,1.42309,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_42.graph,4,6,1,0.0109998,1.09546,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_42.graph,4,6,2,0.00887529,0.538519,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_42.graph,4,6,4,0.0151255,0.295301,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_43.graph,4,3,1,0.0134877,6.18348,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_43.graph,4,3,2,0.0183195,3.0596,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_43.graph,4,3,4,0.0119175,1.52698,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_44.graph,4,4,1,0.0127874,5.76222,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_44.graph,4,4,2,0.0193514,2.85697,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_44.graph,4,4,4,0.0191889,1.47075,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_45.graph,4,3,1,0.0106862,6.22227,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_45.graph,4,3,2,0.0162859,3.05198,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_45.graph,4,3,4,0.0171312,1.52068,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_46.graph,4,6,1,0.013989,1.1011,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_46.graph,4,6,2,0.011975,0.539917,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_46.graph,4,6,4,0.012715,0.297755,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_47.graph,4,6,1,0.0127755,1.1052,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_47.graph,4,6,2,0.0106124,0.540409,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_47.graph,4,6,4,0.0147347,0.269648,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_48.graph,4,4,1,0.00962404,5.87248,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_48.graph,4,4,2,0.0111183,2.92442,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_48.graph,4,4,4,0.0157105,1.44833,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_49.graph,4,3,1,0.0106742,6.19337,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_49.graph,4,3,2,0.0155685,3.11367,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_49.graph,4,3,4,0.0129225,1.52235,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_50.graph,4,5,1,0.0136982,3.60237,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_50.graph,4,5,2,0.0149938,1.77559,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_50.graph,4,5,4,0.00852858,0.895443,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_51.graph,4,6,1,0.0146077,1.10296,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_51.graph,4,6,2,0.0152949,0.54011,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_51.graph,4,6,4,0.0176053,0.274941,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_52.graph,4,6,1,0.0128218,1.10312,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_52.graph,4,6,2,0.0106643,0.539025,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_52.graph,4,6,4,0.013666,0.309026,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_53.graph,4,6,1,0.0144224,1.10518,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_53.graph,4,6,2,0.0122194,0.536307,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_53.graph,4,6,4,0.0175926,0.278554,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_54.graph,4,4,1,0.015323,5.79328,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_54.graph,4,4,2,0.0109728,2.86827,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_54.graph,4,4,4,0.00675658,1.47074,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_55.graph,4,6,1,0.0114187,1.09878,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_55.graph,4,6,2,0.0130115,0.538323,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_55.graph,4,6,4,0.0145889,0.307064,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_56.graph,4,3,1,0.0111805,6.20113,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_56.graph,4,3,2,0.0124963,3.09382,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_56.graph,4,3,4,0.011603,1.85145,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_57.graph,4,6,1,0.0120085,1.14296,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_57.graph,4,6,2,0.0133496,0.538927,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_57.graph,4,6,4,0.0166227,0.291788,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_58.graph,4,4,1,0.0115943,5.82355,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_58.graph,4,4,2,0.0132428,2.90276,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_58.graph,4,4,4,0.0138097,1.48156,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_59.graph,4,4,1,0.0159596,5.81785,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_59.graph,4,4,2,0.0145005,2.86685,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_59.graph,4,4,4,0.0179325,1.95543,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_60.graph,4,4,1,0.00832021,5.79685,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_60.graph,4,4,2,0.0125792,2.89783,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_60.graph,4,4,4,0.0156573,1.45677,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_61.graph,4,6,1,0.0108327,1.1041,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_61.graph,4,6,2,0.0143999,0.539591,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_61.graph,4,6,4,0.0129975,0.280167,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_62.graph,4,6,1,0.0124893,1.13686,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_62.graph,4,6,2,0.0145767,0.550621,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_62.graph,4,6,4,0.0101648,0.270844,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_63.graph,4,4,1,0.0178889,5.8074,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_63.graph,4,4,2,0.00907979,2.87511,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_63.graph,4,4,4,0.0111691,1.50155,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_64.graph,4,6,1,0.0178769,1.10404,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_64.graph,4,6,2,0.017932,0.544488,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_64.graph,4,6,4,0.015057,0.27971,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_65.graph,4,3,1,0.0137569,6.23486,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_65.graph,4,3,2,0.014296,3.06269,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_65.graph,4,3,4,0.0115785,1.572,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_66.graph,4,5,1,0.0197427,3.53267,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_66.graph,4,5,2,0.0156344,1.76728,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_66.graph,4,5,4,0.00953042,0.890346,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_67.graph,4,5,1,0.0128534,3.57765,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_67.graph,4,5,2,0.0117782,1.76498,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_67.graph,4,5,4,0.0106482,1.04004,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_68.graph,4,6,1,0.0138105,1.10699,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_68.graph,4,6,2,0.0121227,0.541231,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_68.graph,4,6,4,0.012421,0.414278,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_69.graph,4,6,1,0.0106705,1.1032,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_69.graph,4,6,2,0.0143834,0.536971,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_69.graph,4,6,4,0.0141086,0.27217,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_70.graph,4,6,1,0.0109705,1.12079,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_70.graph,4,6,2,0.0237147,0.54235,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_70.graph,4,6,4,0.0177375,0.278913,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_71.graph,4,3,1,0.0146913,6.16714,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_71.graph,4,3,2,0.0140927,3.12717,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_71.graph,4,3,4,0.0132403,1.59873,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_72.graph,4,6,1,0.018848,1.10198,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_72.graph,4,6,2,0.00895642,0.537939,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_72.graph,4,6,4,0.0123647,0.271904,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_73.graph,4,5,1,0.0177254,3.57714,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_73.graph,4,5,2,0.0157148,1.75405,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_73.graph,4,5,4,0.017211,0.893055,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_74.graph,4,6,1,0.011724,1.10025,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_74.graph,4,6,2,0.0156702,0.542818,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_74.graph,4,6,4,0.0122882,0.273584,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_75.graph,4,6,1,0.0152136,1.08726,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_75.graph,4,6,2,0.0790768,0.567324,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_75.graph,4,6,4,0.013572,0.283015,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_76.graph,4,6,1,0.0125437,1.10294,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_76.graph,4,6,2,0.0132729,0.538195,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_76.graph,4,6,4,0.0164825,0.276731,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_77.graph,4,5,1,0.0137445,3.51378,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_77.graph,4,5,2,0.0130428,1.82527,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_77.graph,4,5,4,0.0143003,1.71263,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_78.graph,4,6,1,0.0107177,1.1132,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_78.graph,4,6,2,0.0106701,0.541997,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_78.graph,4,6,4,0.0103138,0.279394,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_79.graph,4,6,1,0.011033,1.11055,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_79.graph,4,6,2,0.0165346,0.552604,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_79.graph,4,6,4,0.0167451,0.281577,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_80.graph,4,6,1,0.0102262,1.1087,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_80.graph,4,6,2,0.0120099,0.593429,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_80.graph,4,6,4,0.014937,0.288323,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_81.graph,4,4,1,0.0135338,5.83274,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_81.graph,4,4,2,0.0127674,2.89968,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_81.graph,4,4,4,0.0065495,1.64326,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_82.graph,4,6,1,0.0133616,1.18451,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_82.graph,4,6,2,0.0126988,0.567212,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_82.graph,4,6,4,0.0104738,0.295627,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_83.graph,4,6,1,0.0103402,1.1143,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_83.graph,4,6,2,0.00955092,0.54277,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_83.graph,4,6,4,0.0147919,0.272692,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_84.graph,4,6,1,0.014391,1.11803,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_84.graph,4,6,2,0.00932421,0.54383,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_84.graph,4,6,4,0.0143199,0.305676,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_85.graph,4,4,1,0.00842087,5.9849,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_85.graph,4,4,2,0.00831325,3.05483,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_85.graph,4,4,4,0.0106483,1.5364,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_86.graph,4,4,1,0.00966363,5.87624,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_86.graph,4,4,2,0.012376,2.85207,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_86.graph,4,4,4,0.0158162,1.69461,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_87.graph,4,3,1,0.0192795,6.18628,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_87.graph,4,3,2,0.0107207,3.15297,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_87.graph,4,3,4,0.0122215,1.53081,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_88.graph,4,5,1,0.00942496,3.52821,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_88.graph,4,5,2,0.0159406,1.75237,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_88.graph,4,5,4,0.0140171,1.13568,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_89.graph,4,4,1,0.017885,5.83875,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_89.graph,4,4,2,0.00968129,3.00168,96615211,0,SUCCESS,
