Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,5clique,5,2,0.00187646,0.487914,4514137,9.2519e+06,4416.0,1.9881,99.400,0.97004,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.00173625,0.346434,4514137,1.30303e+07,4976.0,2.8000,70.000,0.97004,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.00158542,0.387153,4514137,1.16598e+07,5744.0,2.5055,31.300,0.97004,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.00178737,0.266894,4514137,1.69136e+07,6656.0,3.6345,22.700,0.97004,calculated
wiki,7K_nodes_100K_edges,house,5,1,0.00201967,173.717,1527784701,8.79469e+06,4912.0,1.000,100.00,173.717,baseline
wiki,7K_nodes_100K_edges,house,5,2,0.00601421,85.9576,1527784701,1.77737e+07,6960.0,2.0209,101.000,173.717,calculated
wiki,7K_nodes_100K_edges,house,5,4,0.00494196,62.8125,1527784701,2.4323e+07,8576.0,2.7656,69.100,173.717,calculated
wiki,7K_nodes_100K_edges,house,5,8,0.00549275,60.479,1527784701,2.52614e+07,12416.0,2.8723,35.900,173.717,calculated
wiki,7K_nodes_100K_edges,house,5,16,0.00372583,54.5857,1527784701,2.79887e+07,20112.0,3.1824,19.800,173.717,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.00487996,0.50725,2077903,4.09641e+06,4176.0,1.000,100.00,0.50725,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.00151933,0.193751,2077903,1.07246e+07,4400.0,2.6180,130.900,0.50725,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.00167492,0.135816,2077903,1.52994e+07,4960.0,3.7348,93.300,0.50725,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.0017095,0.0987512,2077903,2.10418e+07,5552.0,5.1366,64.200,0.50725,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.00180054,0.106135,2077903,1.95779e+07,6080.0,4.7792,29.800,0.50725,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00894604,0.0864589,727044,8.40913e+06,5296.0,1.000,100.00,0.0864589,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00254925,0.0465688,727044,1.56123e+07,5184.0,1.8565,92.800,0.0864589,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00323533,0.0250425,727044,2.90324e+07,5232.0,3.4524,86.300,0.0864589,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.0034755,0.0205111,727044,3.54464e+07,5360.0,4.2152,52.600,0.0864589,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00250383,0.0188132,727044,3.86454e+07,5584.0,4.5956,28.700,0.0864589,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00263317,7.02077,8821744,1.25652e+06,5200.0,1.000,100.00,7.02077,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00503225,3.64133,8821744,2.42267e+06,5344.0,1.9280,96.400,7.02077,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00528975,2.73669,8821744,3.22351e+06,5520.0,2.5654,64.100,7.02077,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00221833,2.34996,8821744,3.75399e+06,5776.0,2.9876,37.300,7.02077,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00257854,1.94952,8821744,4.52508e+06,6256.0,3.6012,22.500,7.02077,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00247133,1.34649,7024917,5.21721e+06,5776.0,1.000,100.00,1.34649,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00335658,0.672301,7024917,1.04491e+07,6128.0,2.0028,100.100,1.34649,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00257942,0.412565,7024917,1.70274e+07,6672.0,3.2637,81.500,1.34649,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00274379,0.321465,7024917,2.18528e+07,7696.0,4.1886,52.300,1.34649,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00229579,0.350432,7024917,2.00464e+07,9904.0,3.8423,24.000,1.34649,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00248525,49.6756,4479591993,9.01769e+07,5584.0,1.000,100.00,49.6756,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00809208,25.6037,4479591993,1.74959e+08,6048.0,1.9401,97.000,49.6756,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.011373,18.9954,4479591993,2.35825e+08,6704.0,2.6151,65.300,49.6756,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00785679,16.4261,4479591993,2.72712e+08,7584.0,3.0241,37.800,49.6756,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00756138,14.0513,4479591993,3.18803e+08,9200.0,3.5353,22.000,49.6756,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00809938,0.334108,2341639,7.00862e+06,5360.0,1.000,100.00,0.334108,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00277733,0.199768,2341639,1.17218e+07,5392.0,1.6724,83.600,0.334108,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00284696,0.0947643,2341639,2.47101e+07,5632.0,3.5256,88.100,0.334108,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00270662,0.0746902,2341639,3.13514e+07,5920.0,4.4732,55.900,0.334108,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00271129,0.0682533,2341639,3.43081e+07,6560.0,4.8951,30.500,0.334108,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00246796,0.953496,5809356,6.09269e+06,5280.0,1.000,100.00,0.953496,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00264446,0.477167,5809356,1.21747e+07,5456.0,1.9982,99.900,0.953496,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.0025235,0.284067,5809356,2.04507e+07,5792.0,3.3565,83.900,0.953496,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00246225,0.239598,5809356,2.42463e+07,6208.0,3.9795,49.700,0.953496,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00163821,0.228289,5809356,2.54474e+07,6928.0,4.1767,26.100,0.953496,calculated
enron,37K_nodes_184K_edges,house,5,1,0.002642,88.555,512196821,5.78394e+06,6528.0,1.000,100.00,88.555,baseline
enron,37K_nodes_184K_edges,house,5,2,0.00832483,44.3614,512196821,1.1546e+07,7472.0,1.9962,99.800,88.555,calculated
enron,37K_nodes_184K_edges,house,5,4,0.00813,27.026,512196821,1.8952e+07,9488.0,3.2766,81.900,88.555,calculated
enron,37K_nodes_184K_edges,house,5,8,0.00815179,23.7001,512196821,2.16115e+07,13120.0,3.7364,46.700,88.555,calculated
enron,37K_nodes_184K_edges,house,5,16,0.00785292,26.4448,512196821,1.93685e+07,20384.0,3.3486,20.900,88.555,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00252571,0.331694,2341639,7.05964e+06,5248.0,1.000,100.00,0.331694,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00260629,0.165783,2341639,1.41247e+07,5344.0,2.0007,100.000,0.331694,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00250283,0.0970935,2341639,2.41174e+07,5664.0,3.4162,85.400,0.331694,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00247875,0.0692705,2341639,3.38043e+07,5920.0,4.7883,59.800,0.331694,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00275408,0.0650862,2341639,3.59775e+07,6512.0,5.0962,31.800,0.331694,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0256281,0.153026,2224385,1.4536e+07,18720.0,1.000,100.00,0.153026,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00712608,0.0863963,2224385,2.57463e+07,18464.0,1.7712,88.500,0.153026,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.009525,0.0477397,2224385,4.6594e+07,18592.0,3.2054,80.100,0.153026,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.00954567,0.0419045,2224385,5.30822e+07,18720.0,3.6517,45.600,0.153026,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00935979,0.0334534,2224385,6.6492e+07,18960.0,4.5743,28.500,0.153026,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.00985004,2.46583,252893,,18656.0,1.000,100.00,2.46583,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.0104173,1.39121,252893,,18704.0,1.7724,88.600,2.46583,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.00957096,1.02972,252893,,18896.0,2.3946,59.800,2.46583,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.0116791,1.74019,252893,,19072.0,1.4169,17.700,2.46583,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00924004,1.87992,252893,,19712.0,1.3116,8.100,2.46583,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00941554,5.13993,50139576,9.75491e+06,18736.0,1.000,100.00,5.13993,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.0115725,1.85745,50139576,2.69937e+07,18752.0,2.7671,138.300,5.13993,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.0270884,1.37635,50139576,3.64294e+07,19440.0,3.7344,93.300,5.13993,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00938771,1.04245,50139576,4.80978e+07,19968.0,4.9306,61.600,5.13993,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.00972692,1.00358,50139576,4.99608e+07,21040.0,5.1215,32.000,5.13993,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.0151422,6.84839,258570802,3.77564e+07,18864.0,1.000,100.00,6.84839,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.0132193,4.24865,258570802,6.08596e+07,19120.0,1.6118,80.500,6.84839,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.0112864,3.43661,258570802,7.52401e+07,19552.0,1.9927,49.800,6.84839,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0143655,3.50587,258570802,7.37537e+07,20016.0,1.9534,24.400,6.84839,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.00920633,2.86997,258570802,9.00954e+07,21088.0,2.3862,14.900,6.84839,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00914225,1.10417,16713192,1.51364e+07,18624.0,1.000,100.00,1.10417,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.0134033,0.605649,16713192,2.75955e+07,18800.0,1.8231,91.100,1.10417,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00965908,0.557944,16713192,2.99549e+07,19136.0,1.9789,49.400,1.10417,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.00936225,0.417274,16713192,4.00533e+07,19792.0,2.6461,33.000,1.10417,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00953225,0.366266,16713192,4.56314e+07,20368.0,3.0146,18.800,1.10417,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00973721,6.66562,262663639,3.94057e+07,18896.0,1.000,100.00,6.66562,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.0125547,4.31334,262663639,6.08957e+07,19040.0,1.5453,77.200,6.66562,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0134681,2.67902,262663639,9.80448e+07,19712.0,2.4880,62.200,6.66562,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00956533,2.14937,262663639,1.22205e+08,20288.0,3.1011,38.700,6.66562,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00955304,2.50377,262663639,1.04907e+08,21648.0,2.6622,16.600,6.66562,calculated
dblp,317K_nodes_1M_edges,house,5,1,0.00894346,22.0096,4816095,,18992.0,1.000,100.00,22.0096,baseline
dblp,317K_nodes_1M_edges,house,5,2,0.0258672,11.3094,4816095,,19584.0,1.9461,97.300,22.0096,calculated
dblp,317K_nodes_1M_edges,house,5,4,0.0188508,7.94049,4816095,,20272.0,2.7718,69.200,22.0096,calculated
dblp,317K_nodes_1M_edges,house,5,8,0.0101177,6.37997,4816095,,22688.0,3.4497,43.100,22.0096,calculated
dblp,317K_nodes_1M_edges,house,5,16,0.00904421,5.89051,4816095,,25184.0,3.7364,23.300,22.0096,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.00979629,1.63632,16713192,1.02139e+07,18672.0,1.000,100.00,1.63632,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0129103,1.66103,16713192,1.00619e+07,18880.0,.9851,49.200,1.63632,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.0135524,0.6212,16713192,2.69047e+07,19040.0,2.6341,65.800,1.63632,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00955108,0.498359,16713192,3.35365e+07,19712.0,3.2834,41.000,1.63632,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.0132808,0.372388,16713192,4.48812e+07,20240.0,4.3941,27.400,1.63632,calculated
