Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_dense_4v_9,4,6,32,0.0162371,0.06002,16713192,22.1,17.33,54.1,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_9,4,6,64,0.0169621,0.0507839,16713192,24.0,20.48,32.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,1,0.0163252,4.93714,252447350,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,4,0.0172199,1.4083,252447350,19.9,3.50,87.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,16,0.0167832,0.373222,252447350,20.3,13.22,82.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,32,0.0163614,0.200279,252447350,20.7,24.65,77.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_10,4,3,64,0.0166562,0.138891,252447350,21.5,35.54,55.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,1,0.0171766,1.0411,16713192,19.9,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,4,0.0164596,0.28342,16713192,20.1,3.67,91.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,16,0.0166717,0.0911947,16713192,21.1,11.41,71.3,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,32,0.0166805,0.0601569,16713192,22.0,17.30,54.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_11,4,6,64,0.0167368,0.0500682,16713192,23.9,20.79,32.4,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_12,4,5,1,N/A,N/A,N/A,19.6,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_12,4,5,4,N/A,N/A,N/A,19.6,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_12,4,5,16,N/A,N/A,N/A,19.9,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_12,4,5,32,N/A,N/A,N/A,20.3,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_12,4,5,64,N/A,N/A,N/A,20.5,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_13,4,6,1,0.0159199,1.04007,16713192,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
