Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000546875,0.291117,4514137,1.55063e+07,5648.0,.8666,5.400,0.25231,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.000547792,0.245805,4514137,1.83647e+07,5680.0,1.000,100.00,0.245805,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000535416,0.263655,4514137,1.71213e+07,5744.0,.9322,46.600,0.245805,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.000553125,0.246941,4514137,1.82802e+07,5744.0,.9953,24.800,0.245805,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.000543084,0.293955,4514137,1.53566e+07,5648.0,.8361,10.400,0.245805,calculated
wiki,7K_nodes_100K_edges,4star,4,16,0.000537958,0.235207,4514137,1.91922e+07,5728.0,1.0450,6.500,0.245805,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.000532459,0.244147,4514137,1.84894e+07,5712.0,1.000,100.00,0.244147,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.000533333,0.274755,4514137,1.64297e+07,5632.0,.8885,44.400,0.244147,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.000542208,0.266907,4514137,1.69128e+07,5760.0,.9147,22.800,0.244147,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.0006805,0.263104,4514137,1.71573e+07,5648.0,.9279,11.500,0.244147,calculated
wiki,7K_nodes_100K_edges,4clique,4,16,0.000530083,0.240824,4514137,1.87445e+07,5728.0,1.0137,6.300,0.244147,calculated
wiki,7K_nodes_100K_edges,5clique,5,1,0.000535792,0.237531,4514137,1.90044e+07,5712.0,1.000,100.00,0.237531,baseline
wiki,7K_nodes_100K_edges,5clique,5,2,0.000550792,0.266532,4514137,1.69366e+07,5696.0,.8911,44.500,0.237531,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.0005615,0.233916,4514137,1.92981e+07,5712.0,1.0154,25.300,0.237531,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.000651625,0.314992,4514137,1.4331e+07,5664.0,.7540,9.400,0.237531,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.000551417,0.26564,4514137,1.69934e+07,5552.0,.8941,5.500,0.237531,calculated
wiki,7K_nodes_100K_edges,house,4,1,0.0005205,0.283235,4514137,1.59378e+07,5712.0,1.000,100.00,0.283235,baseline
wiki,7K_nodes_100K_edges,house,4,2,0.000534458,0.272926,4514137,1.65398e+07,5664.0,1.0377,51.800,0.283235,calculated
wiki,7K_nodes_100K_edges,house,4,4,0.000549458,0.242492,4514137,1.86156e+07,5728.0,1.1680,29.200,0.283235,calculated
wiki,7K_nodes_100K_edges,house,4,8,0.000558042,0.25153,4514137,1.79467e+07,5792.0,1.1260,14.000,0.283235,calculated
wiki,7K_nodes_100K_edges,house,4,16,0.000587,0.326927,4514137,1.38078e+07,5728.0,.8663,5.400,0.283235,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.000585834,0.244816,4514137,1.84389e+07,5744.0,1.000,100.00,0.244816,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.000528542,0.258697,4514137,1.74495e+07,5680.0,.9463,47.300,0.244816,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.00192037,0.272255,4514137,1.65806e+07,5856.0,.8992,22.400,0.244816,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000541458,0.243715,4514137,1.85222e+07,5696.0,1.0045,12.500,0.244816,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000562833,0.270088,4514137,1.67136e+07,5712.0,.9064,5.600,0.244816,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00631717,0.241502,5809356,2.40551e+07,6272.0,1.000,100.00,0.241502,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00102833,0.214014,5809356,2.71447e+07,6208.0,1.1284,56.400,0.241502,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00107371,0.193617,5809356,3.00044e+07,6224.0,1.2473,31.100,0.241502,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00109162,0.192134,5809356,3.0236e+07,6272.0,1.2569,15.700,0.241502,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00104317,0.196693,5809356,2.95351e+07,6224.0,1.2278,7.600,0.241502,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00101771,0.26821,5809356,2.16597e+07,6192.0,1.000,100.00,0.26821,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00104479,0.188722,5809356,3.07825e+07,6272.0,1.4211,71.000,0.26821,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00103171,0.211902,5809356,2.74153e+07,6224.0,1.2657,31.600,0.26821,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00106758,0.186459,5809356,3.11562e+07,6160.0,1.4384,17.900,0.26821,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00138258,0.304214,5809356,1.90963e+07,6240.0,.8816,5.500,0.26821,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00114488,0.538647,5809356,1.07851e+07,6240.0,1.000,100.00,0.538647,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00203067,0.793341,5809356,7.32265e+06,6192.0,.6789,33.900,0.538647,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00112454,0.694941,5809356,8.3595e+06,6192.0,.7750,19.300,0.538647,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00121387,0.637551,5809356,9.11198e+06,6176.0,.8448,10.500,0.538647,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00115358,0.389904,5809356,1.48994e+07,6176.0,1.3814,8.600,0.538647,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00104371,0.571295,5809356,1.01688e+07,6192.0,1.000,100.00,0.571295,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00104854,0.48271,5809356,1.20349e+07,6208.0,1.1835,59.100,0.571295,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00107329,0.582993,5809356,9.96471e+06,6224.0,.9799,24.400,0.571295,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00112742,0.216458,5809356,2.68383e+07,6240.0,2.6392,32.900,0.571295,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00253633,0.266843,5809356,2.17707e+07,6304.0,2.1409,13.300,0.571295,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00165304,0.586611,5809356,9.90326e+06,6192.0,1.000,100.00,0.586611,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00147062,0.874116,5809356,6.64597e+06,6160.0,.6710,33.500,0.586611,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00104213,0.194182,5809356,2.9917e+07,6176.0,3.0209,75.500,0.586611,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00104792,0.189367,5809356,3.06777e+07,6240.0,3.0977,38.700,0.586611,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00108812,0.199149,5809356,2.9171e+07,6176.0,2.9455,18.400,0.586611,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00104392,0.18575,5809356,3.12752e+07,6192.0,1.000,100.00,0.18575,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00106188,0.181519,5809356,3.2004e+07,6160.0,1.0233,51.100,0.18575,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00105121,0.1867,5809356,3.1116e+07,6192.0,.9949,24.800,0.18575,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00100358,0.183268,5809356,3.16987e+07,6176.0,1.0135,12.600,0.18575,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00102758,0.188252,5809356,3.08595e+07,6160.0,.9867,6.100,0.18575,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00102854,0.193598,5809356,3.00073e+07,6208.0,1.000,100.00,0.193598,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00104013,0.182417,5809356,3.18466e+07,6224.0,1.0612,53.000,0.193598,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00106683,0.187621,5809356,3.09633e+07,6208.0,1.0318,25.700,0.193598,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00107242,0.187338,5809356,3.101e+07,6208.0,1.0334,12.900,0.193598,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00102621,0.194268,5809356,2.99039e+07,6208.0,.9965,6.200,0.193598,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00105167,0.187082,5809356,3.10524e+07,6192.0,1.000,100.00,0.187082,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00102358,0.188788,5809356,3.07719e+07,6144.0,.9909,49.500,0.187082,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00107417,0.183368,5809356,3.16815e+07,6256.0,1.0202,25.500,0.187082,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00102754,0.187673,5809356,3.09547e+07,6176.0,.9968,12.400,0.187082,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00110588,0.185118,5809356,3.13819e+07,6224.0,1.0106,6.300,0.187082,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0181801,2.82541,262663639,9.29646e+07,19792.0,1.000,100.00,2.82541,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00590892,2.76011,262663639,9.51643e+07,19808.0,1.0236,51.100,2.82541,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00592408,2.78733,262663639,9.42348e+07,19808.0,1.0136,25.300,2.82541,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.0059075,2.79232,262663639,9.40663e+07,19792.0,1.0118,12.600,2.82541,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00591067,2.78809,262663639,9.42091e+07,19792.0,1.0133,6.300,2.82541,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.00599042,2.77007,262663639,9.48219e+07,19776.0,1.000,100.00,2.77007,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.00593658,2.75146,262663639,9.54633e+07,19792.0,1.0067,50.300,2.77007,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.00594492,2.75296,262663639,9.54113e+07,19792.0,1.0062,25.100,2.77007,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.00591129,2.77595,262663639,9.46211e+07,19728.0,.9978,12.400,2.77007,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00587071,2.76298,262663639,9.50654e+07,19808.0,1.0025,6.200,2.77007,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00589146,2.76404,262663639,9.5029e+07,19760.0,1.000,100.00,2.76404,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00592258,2.75026,262663639,9.55049e+07,19744.0,1.0050,50.200,2.76404,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00587883,2.83739,262663639,9.25723e+07,19744.0,.9741,24.300,2.76404,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00596754,2.7824,262663639,9.44019e+07,19760.0,.9934,12.400,2.76404,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.00590529,2.77039,262663639,9.4811e+07,19840.0,.9977,6.200,2.76404,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00587758,2.77204,262663639,9.47545e+07,19760.0,1.000,100.00,2.77204,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00706842,2.79175,262663639,9.40858e+07,19728.0,.9929,49.600,2.77204,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.00591217,2.77753,262663639,9.45675e+07,19776.0,.9980,24.900,2.77204,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.00595838,2.74429,262663639,9.57128e+07,19792.0,1.0101,12.600,2.77204,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.00593554,2.78949,262663639,9.41618e+07,19792.0,.9937,6.200,2.77204,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00606192,2.85653,262663639,9.19521e+07,19808.0,1.000,100.00,2.85653,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.005856,2.83067,262663639,9.2792e+07,19808.0,1.0091,50.400,2.85653,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00603808,2.77686,262663639,9.45903e+07,19760.0,1.0286,25.700,2.85653,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.00613129,2.99415,262663639,8.77258e+07,19808.0,.9540,11.900,2.85653,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00603108,2.82565,262663639,9.29569e+07,19824.0,1.0109,6.300,2.85653,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00606513,2.77767,262663639,9.45627e+07,19824.0,1.000,100.00,2.77767,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.005882,2.77281,262663639,9.47284e+07,19792.0,1.0017,50.000,2.77767,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.00593775,2.76274,262663639,9.50734e+07,19776.0,1.0054,25.100,2.77767,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00587808,2.76988,262663639,9.48284e+07,19840.0,1.0028,12.500,2.77767,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00589046,2.78947,262663639,9.41626e+07,19808.0,.9957,6.200,2.77767,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00649325,3.23791,262663639,8.11214e+07,19792.0,1.000,100.00,3.23791,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.00593187,3.30627,262663639,7.94441e+07,19776.0,.9793,48.900,3.23791,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.00603337,3.26101,262663639,8.05468e+07,19824.0,.9929,24.800,3.23791,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.00605225,3.33365,262663639,7.87917e+07,19792.0,.9712,12.100,3.23791,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.00615346,3.31292,262663639,7.92847e+07,19824.0,.9773,6.100,3.23791,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.00599163,3.27141,262663639,8.02907e+07,19776.0,1.000,100.00,3.27141,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.00643717,3.38446,262663639,7.76088e+07,19808.0,.9665,48.300,3.27141,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.00594417,3.33826,262663639,7.86828e+07,19824.0,.9799,24.400,3.27141,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00607196,3.27325,262663639,8.02454e+07,19808.0,.9994,12.400,3.27141,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00594233,3.32001,262663639,7.91153e+07,19824.0,.9853,6.100,3.27141,calculated
