Dataset,PatternCategory,QueryFile,QueryVertices,QueryEdges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_Peak_MB,Status,Notes
dblp,query_graph,query_dense_4_41.graph,4,4,1,0.0111442,5.74198,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_41.graph,4,4,2,0.0130477,2.86043,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_41.graph,4,4,4,0.0142353,1.48763,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_42.graph,4,6,1,0.0107896,1.10389,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_42.graph,4,6,2,0.0173958,0.539878,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_42.graph,4,6,4,0.0124672,0.316031,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_43.graph,4,3,1,0.0120158,6.57307,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_43.graph,4,3,2,0.0106753,3.49174,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_43.graph,4,3,4,0.0121926,1.65043,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_44.graph,4,4,1,0.00954162,6.78481,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_44.graph,4,4,2,0.0123089,3.03251,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_44.graph,4,4,4,0.0188371,1.87974,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_45.graph,4,3,1,0.0130681,7.30764,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_45.graph,4,3,2,0.0100859,3.1069,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_45.graph,4,3,4,0.0108418,1.71153,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_46.graph,4,6,1,0.0122874,1.10075,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_46.graph,4,6,2,0.0135217,0.539502,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_46.graph,4,6,4,0.0120543,0.286089,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_47.graph,4,6,1,0.0130404,1.09396,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_47.graph,4,6,2,0.0120384,0.539089,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_47.graph,4,6,4,0.0146455,0.270574,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_48.graph,4,4,1,0.017301,5.73848,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_48.graph,4,4,2,0.0166914,3.01874,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_48.graph,4,4,4,0.0655998,1.44809,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_49.graph,4,3,1,0.025677,6.63438,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_49.graph,4,3,2,0.0164349,3.03721,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_49.graph,4,3,4,0.0154925,1.98891,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_50.graph,4,5,1,0.0159301,3.50056,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_50.graph,4,5,2,0.012073,1.73809,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_50.graph,4,5,4,0.018269,0.87321,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_51.graph,4,6,1,0.0107379,1.24992,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_51.graph,4,6,2,0.0171534,0.557818,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_51.graph,4,6,4,0.014132,0.543557,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_52.graph,4,6,1,0.0150596,1.15693,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_52.graph,4,6,2,0.0158573,0.538107,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_52.graph,4,6,4,0.0139843,0.27178,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_53.graph,4,6,1,0.0162048,1.09796,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_53.graph,4,6,2,0.0169534,0.537055,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_53.graph,4,6,4,0.0138283,0.272772,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_54.graph,4,4,1,0.0141959,5.91457,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_54.graph,4,4,2,0.0129267,2.83148,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_54.graph,4,4,4,0.0182498,1.95492,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_55.graph,4,6,1,0.0239428,1.52708,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_55.graph,4,6,2,0.0104297,0.540069,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_55.graph,4,6,4,0.00983067,0.36217,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_56.graph,4,3,1,0.0162093,6.20615,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_56.graph,4,3,2,0.0248656,3.15427,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_56.graph,4,3,4,0.0421445,1.54745,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_57.graph,4,6,1,0.0124226,1.09529,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_57.graph,4,6,2,0.0191471,0.533655,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_57.graph,4,6,4,0.00925129,0.301028,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_58.graph,4,4,1,0.0106048,5.74701,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_58.graph,4,4,2,0.0146494,2.87363,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_58.graph,4,4,4,0.0106475,1.79002,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_59.graph,4,4,1,0.018014,5.74653,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_59.graph,4,4,2,0.0144113,2.84739,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_59.graph,4,4,4,0.0141893,1.4244,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_60.graph,4,4,1,0.014601,5.76302,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_60.graph,4,4,2,0.0156703,2.8589,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_60.graph,4,4,4,0.0141358,1.91813,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_61.graph,4,6,1,0.0137418,1.0985,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_61.graph,4,6,2,0.0146778,0.537082,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_61.graph,4,6,4,0.0135477,0.277847,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_62.graph,4,6,1,0.0122323,1.09641,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_62.graph,4,6,2,0.0122351,0.537837,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_62.graph,4,6,4,0.0111266,0.270649,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_63.graph,4,4,1,0.0182365,5.77631,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_63.graph,4,4,2,0.0163853,2.87021,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_63.graph,4,4,4,0.0179737,1.46745,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_64.graph,4,6,1,0.0155495,1.10051,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_64.graph,4,6,2,0.0138154,0.537111,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_64.graph,4,6,4,0.0169675,0.27191,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_65.graph,4,3,1,0.0142033,6.24812,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_65.graph,4,3,2,0.0160278,3.05227,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_65.graph,4,3,4,0.0152688,1.57412,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_66.graph,4,5,1,0.0106722,3.50091,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_66.graph,4,5,2,0.023478,1.98692,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_66.graph,4,5,4,0.0111545,1.37172,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_67.graph,4,5,1,0.0123613,3.50933,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_67.graph,4,5,2,0.0109696,1.73725,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_67.graph,4,5,4,0.0144561,0.875405,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_68.graph,4,6,1,0.0160487,1.19698,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_68.graph,4,6,2,0.00963467,0.541684,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_68.graph,4,6,4,0.0123213,0.278641,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_69.graph,4,6,1,0.019848,1.15398,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_69.graph,4,6,2,0.0110332,0.63267,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_69.graph,4,6,4,0.015816,0.338193,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_70.graph,4,6,1,0.0121358,1.10113,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_70.graph,4,6,2,0.0128266,0.540748,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_70.graph,4,6,4,0.0107761,0.271363,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_71.graph,4,3,1,0.0113856,6.20459,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_71.graph,4,3,2,0.0137242,3.02337,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_71.graph,4,3,4,0.0104032,1.62014,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_72.graph,4,6,1,0.0104939,1.10296,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_72.graph,4,6,2,0.0109558,0.537854,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_72.graph,4,6,4,0.0102357,0.272264,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_73.graph,4,5,1,0.009703,3.67104,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_73.graph,4,5,2,0.0097245,1.76651,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_73.graph,4,5,4,0.0129886,0.885386,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_74.graph,4,6,1,0.0175769,1.10099,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_74.graph,4,6,2,0.0100491,0.544556,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_74.graph,4,6,4,0.0129302,0.365309,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_75.graph,4,6,1,0.00989938,1.09994,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_75.graph,4,6,2,0.00859317,0.549302,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_75.graph,4,6,4,0.00920267,0.273803,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_76.graph,4,6,1,0.0161436,1.14597,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_76.graph,4,6,2,0.0165132,0.549875,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_76.graph,4,6,4,0.0131868,0.298236,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_77.graph,4,5,1,0.0126568,3.52283,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_77.graph,4,5,2,0.0232857,1.83371,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_77.graph,4,5,4,0.0131178,0.932155,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_78.graph,4,6,1,0.0100925,1.10734,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_78.graph,4,6,2,0.0103673,0.546582,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_78.graph,4,6,4,0.0149411,0.312574,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_79.graph,4,6,1,0.0103385,1.10506,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_79.graph,4,6,2,0.00990629,0.544147,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_79.graph,4,6,4,0.0120059,0.305745,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_80.graph,4,6,1,0.00878496,1.11235,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_80.graph,4,6,2,0.0139063,0.545975,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_80.graph,4,6,4,0.0115642,0.29377,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_81.graph,4,4,1,0.0132427,5.77246,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_81.graph,4,4,2,0.0450465,2.93385,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_81.graph,4,4,4,0.0200413,1.43963,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_82.graph,4,6,1,0.0102598,1.1043,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_82.graph,4,6,2,0.00889929,0.537452,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_82.graph,4,6,4,0.010635,0.277934,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_83.graph,4,6,1,0.00650087,1.1453,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_83.graph,4,6,2,0.0172964,0.547444,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_83.graph,4,6,4,0.0191718,0.875015,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_84.graph,4,6,1,0.0118479,1.09799,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_84.graph,4,6,2,0.0167145,0.558933,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_84.graph,4,6,4,0.0113638,0.2769,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_85.graph,4,4,1,0.0118061,5.90399,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_85.graph,4,4,2,0.010537,2.92426,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_85.graph,4,4,4,0.0155965,1.45947,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_86.graph,4,4,1,0.00918829,5.80331,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_86.graph,4,4,2,0.00918338,2.87194,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_86.graph,4,4,4,0.0094745,1.6462,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_87.graph,4,3,1,0.0464014,8.26209,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_87.graph,4,3,2,0.0889332,4.6031,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_87.graph,4,3,4,0.0201716,3.29433,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_88.graph,4,5,1,0.0168685,3.66513,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_88.graph,4,5,2,0.0136895,2.60368,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_88.graph,4,5,4,0.016825,1.54081,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_89.graph,4,4,1,0.0144209,6.06057,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_89.graph,4,4,2,0.0164337,3.13003,96615211,0,SUCCESS,
