Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Your_Patterns,small_sparse_8v_1,8,15,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,small_sparse_8v_1,8,15,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,small_sparse_8v_1,8,15,32,N/A,N/A,N/A,N/A,N/A,N/A,SKIPPED,Pattern too large for 32 threads
dblp,Your_Patterns,small_sparse_8v_1,8,15,64,N/A,N/A,N/A,N/A,N/A,N/A,SKIPPED,Pattern too large for 64 threads
dblp,Your_Patterns,medium_dense_1,15,20,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,medium_dense_1,15,20,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,medium_dense_1,15,20,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,medium_dense_1,15,20,32,N/A,N/A,N/A,N/A,N/A,N/A,SKIPPED,Pattern too large for 32 threads
dblp,Your_Patterns,medium_dense_1,15,20,64,N/A,N/A,N/A,N/A,N/A,N/A,SKIPPED,Pattern too large for 64 threads
dblp,Your_Patterns,medium_sparse_1,15,54,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,medium_sparse_1,15,54,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,medium_sparse_1,15,54,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout
dblp,Your_Patterns,medium_sparse_1,15,54,32,N/A,N/A,N/A,N/A,N/A,N/A,SKIPPED,Pattern too large for 32 threads
dblp,Your_Patterns,medium_sparse_1,15,54,64,N/A,N/A,N/A,N/A,N/A,N/A,SKIPPED,Pattern too large for 64 threads
youtube,GraphMini_Original,P1,4,N/A,1,0.0478273,2.60609,4986965,53.0,1.00,100.0,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,4,0.0436655,0.787922,4986965,53.3,3.30,82.5,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,16,0.0441628,0.229434,4986965,53.5,11.35,70.9,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,32,0.0434494,0.174978,4986965,53.7,14.89,46.5,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,64,0.0445417,0.155272,4986965,54.5,16.78,26.2,SUCCESS,Original pattern
youtube,GraphMini_Original,P2,5,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (120s)
youtube,GraphMini_Original,P2,5,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (120s)
youtube,GraphMini_Original,P2,5,N/A,16,0.043385,80.4481,50244537511,53.5,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P2,5,N/A,32,0.044162,79.1305,50244537511,54.2,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P2,5,N/A,64,0.0453742,78.5092,50244537511,54.9,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P3,5,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (120s)
youtube,GraphMini_Original,P3,5,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (120s)
