Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
youtube,4M_nodes_34.7M_edges,4clique,4,16,0.0356272,0.842849,4986965,5.9168e+06,54576.0,4.9816,31.100,4.19878,calculated
patents,4M_nodes_34.7M_edges,triangle,3,1,0.472097,6.97414,7515023,1.07756e+06,161168.0,1.000,100.00,6.97414,baseline
patents,4M_nodes_34.7M_edges,triangle,3,2,0.14959,3.10322,7515023,2.42169e+06,166704.0,2.2473,112.300,6.97414,calculated
patents,4M_nodes_34.7M_edges,triangle,3,4,0.180629,2.33369,7515023,3.22024e+06,220192.0,2.9884,74.700,6.97414,calculated
patents,4M_nodes_34.7M_edges,triangle,3,8,0.142675,1.79681,7515023,4.18242e+06,220688.0,3.8814,48.500,6.97414,calculated
patents,4M_nodes_34.7M_edges,triangle,3,16,0.126235,1.55946,7515023,4.81899e+06,213344.0,4.4721,27.900,6.97414,calculated
patents,4M_nodes_34.7M_edges,4cycle,4,1,0.134306,31.541,10503213,,220144.0,1.000,100.00,31.541,baseline
patents,4M_nodes_34.7M_edges,4cycle,4,2,0.515098,14.4773,10503213,,196256.0,2.1786,108.900,31.541,calculated
patents,4M_nodes_34.7M_edges,4cycle,4,4,0.264235,7.37615,10503213,1.42394e+06,221408.0,4.2760,106.900,31.541,calculated
patents,4M_nodes_34.7M_edges,4cycle,4,8,0.170767,7.49491,10503213,1.40138e+06,221888.0,4.2083,52.600,31.541,calculated
patents,4M_nodes_34.7M_edges,4cycle,4,16,0.143414,8.12109,10503213,1.29333e+06,222784.0,3.8838,24.200,31.541,calculated
patents,4M_nodes_34.7M_edges,4clique,4,1,0.11291,12.3189,3501071,,220512.0,1.000,100.00,12.3189,baseline
patents,4M_nodes_34.7M_edges,4clique,4,2,0.303482,6.23478,3501071,,220560.0,1.9758,98.700,12.3189,calculated
patents,4M_nodes_34.7M_edges,4clique,4,4,0.140219,3.68516,3501071,,220800.0,3.3428,83.500,12.3189,calculated
patents,4M_nodes_34.7M_edges,4clique,4,8,0.136823,3.36961,3501071,1.03901e+06,221280.0,3.6558,45.600,12.3189,calculated
patents,4M_nodes_34.7M_edges,4clique,4,16,0.110274,5.45582,3501071,,221600.0,2.2579,14.100,12.3189,calculated
lj,4M_nodes_34.7M_edges,triangle,3,1,0.64413,27.524,177820130,6.46055e+06,301600.0,1.000,100.00,27.524,baseline
lj,4M_nodes_34.7M_edges,triangle,3,2,0.544067,15.3726,177820130,1.15673e+07,289024.0,1.7904,89.500,27.524,calculated
lj,4M_nodes_34.7M_edges,triangle,3,4,0.765285,13.4161,177820130,1.32542e+07,303040.0,2.0515,51.200,27.524,calculated
lj,4M_nodes_34.7M_edges,triangle,3,8,0.533917,8.85826,177820130,2.00739e+07,304544.0,3.1071,38.800,27.524,calculated
lj,4M_nodes_34.7M_edges,triangle,3,16,0.280176,8.70301,177820130,2.0432e+07,305680.0,3.1625,19.700,27.524,calculated
lj,4M_nodes_34.7M_edges,4cycle,4,1,0.667621,546.953,15650755323,2.86144e+07,322192.0,1.000,100.00,546.953,baseline
lj,4M_nodes_34.7M_edges,4cycle,4,2,0.809457,258.378,15650755323,6.05732e+07,348400.0,2.1168,105.800,546.953,calculated
lj,4M_nodes_34.7M_edges,4cycle,4,4,0.82078,174.671,15650755323,8.96014e+07,350064.0,3.1313,78.200,546.953,calculated
lj,4M_nodes_34.7M_edges,4cycle,4,8,0.731256,127.525,15650755323,1.22727e+08,367808.0,4.2889,53.600,546.953,calculated
lj,4M_nodes_34.7M_edges,4cycle,4,16,0.744685,128.979,15650755323,1.21343e+08,382352.0,4.2406,26.500,546.953,calculated
lj,4M_nodes_34.7M_edges,4clique,4,1,0.787321,148.034,5216918441,3.52413e+07,298720.0,1.000,100.00,148.034,baseline
lj,4M_nodes_34.7M_edges,4clique,4,2,0.764601,76.5865,5216918441,6.8118e+07,337792.0,1.9328,96.600,148.034,calculated
lj,4M_nodes_34.7M_edges,4clique,4,4,0.776876,47.8765,5216918441,1.08966e+08,342032.0,3.0919,77.200,148.034,calculated
lj,4M_nodes_34.7M_edges,4clique,4,8,0.805203,38.8545,5216918441,1.34268e+08,346176.0,3.8099,47.600,148.034,calculated
lj,4M_nodes_34.7M_edges,4clique,4,16,0.73102,41.8355,5216918441,1.24701e+08,340784.0,3.5384,22.100,148.034,calculated
