Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
dblp,317K_nodes_1M_edges,triangle,3,1,0.0272703,0.152875,2224385,1.45503e+07,18608.0,1.000,100.00,0.152875,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00913083,0.0802652,2224385,2.77129e+07,18544.0,1.9046,95.200,0.152875,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00959567,0.0514579,2224385,4.32273e+07,18544.0,2.9708,74.200,0.152875,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.00860558,0.03459,2224385,6.43071e+07,18720.0,4.4196,55.200,0.152875,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00940713,0.0319789,2224385,6.95579e+07,18960.0,4.7804,29.800,0.152875,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.00988504,2.76841,252893,91349.4,18592.0,1.000,100.00,2.76841,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.0170397,1.87708,252893,,18688.0,1.4748,73.700,2.76841,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0172225,1.83098,252893,,18912.0,1.5119,37.700,2.76841,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.0150415,0.86779,252893,,19088.0,3.1901,39.800,2.76841,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.009573,0.738027,252893,,19792.0,3.7510,23.400,2.76841,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00947663,2.7179,50139576,1.84479e+07,18800.0,1.000,100.00,2.7179,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00975346,1.67753,50139576,2.98888e+07,18896.0,1.6201,81.000,2.7179,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00961933,1.71517,50139576,2.92331e+07,19248.0,1.5846,39.600,2.7179,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.011475,1.56068,50139576,3.21268e+07,19952.0,1.7414,21.700,2.7179,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.0134885,1.3976,50139576,3.58756e+07,20480.0,1.9446,12.100,2.7179,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00953671,6.68945,258570802,3.86535e+07,18848.0,1.000,100.00,6.68945,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.0123877,3.33922,258570802,7.74346e+07,19056.0,2.0032,100.100,6.68945,calculated
