Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Your_Patterns,small_dense_4v_1,4,4,32,0.0166734,0.203766,96615211,20.2,22.32,69.7,SUCCESS,Your pattern worked!
dblp,Your_Patterns,small_dense_4v_1,4,4,64,0.0177853,0.142697,96615211,21.3,31.87,49.7,SUCCESS,Your pattern worked!
dblp,Your_Patterns,small_sparse_4v_1,4,3,1,0.0173814,4.90877,252447350,19.6,1.00,100.0,SUCCESS,Your pattern worked!
dblp,Your_Patterns,small_sparse_4v_1,4,3,4,0.0190748,1.25549,252447350,19.8,3.90,97.5,SUCCESS,Your pattern worked!
dblp,Your_Patterns,small_sparse_4v_1,4,3,16,0.0189299,0.361902,252447350,20.0,13.56,84.7,SUCCESS,Your pattern worked!
dblp,Your_Patterns,small_sparse_4v_1,4,3,32,0.0187314,0.200516,252447350,20.5,24.48,76.5,SUCCESS,Your pattern worked!
dblp,Your_Patterns,small_sparse_4v_1,4,3,64,0.0188484,0.141115,252447350,21.5,34.78,54.3,SUCCESS,Your pattern worked!
dblp,Your_Patterns,small_dense_8v_1,8,9,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (210s)
dblp,Your_Patterns,small_dense_8v_1,8,9,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (210s)
dblp,Your_Patterns,small_dense_8v_1,8,9,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (210s)
dblp,Your_Patterns,small_sparse_8v_1,8,15,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout (60s)
youtube,GraphMini_Original,P1,4,N/A,1,0.0462207,2.65936,4986965,53.2,1.00,100.0,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,4,0.0453148,0.699636,4986965,53.4,3.80,95.0,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,16,0.0472289,0.232919,4986965,53.6,11.41,71.3,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,32,0.0485244,0.1677,4986965,53.7,15.85,49.5,SUCCESS,Original pattern
youtube,GraphMini_Original,P1,4,N/A,64,0.0487088,0.128429,4986965,54.1,20.70,32.3,SUCCESS,Original pattern
youtube,GraphMini_Original,P2,5,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P2,5,N/A,4,0.0472091,136.742,50244537511,53.4,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P2,5,N/A,16,0.04388,80.4178,50244537511,53.6,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P2,5,N/A,32,0.0472747,78.7696,50244537511,54.0,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P2,5,N/A,64,0.0400645,79.3688,50244537511,54.8,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P3,5,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P3,5,N/A,4,0.0396786,125.986,1902181461,53.3,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P3,5,N/A,16,0.047249,31.8693,1902181461,53.4,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P3,5,N/A,32,0.0478903,18.3919,1902181461,54.3,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P3,5,N/A,64,0.0403838,14.7559,1902181461,55.0,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P4,5,N/A,1,0.0396181,3.64653,7211947,53.2,1.00,100.0,SUCCESS,Original pattern
youtube,GraphMini_Original,P4,5,N/A,4,0.0394784,0.946996,7211947,53.4,3.85,96.2,SUCCESS,Original pattern
youtube,GraphMini_Original,P4,5,N/A,16,0.0382061,0.288326,7211947,53.6,12.64,79.0,SUCCESS,Original pattern
youtube,GraphMini_Original,P4,5,N/A,32,0.0415543,0.189802,7211947,53.9,19.21,60.0,SUCCESS,Original pattern
youtube,GraphMini_Original,P4,5,N/A,64,0.0487613,0.144518,7211947,54.6,25.23,39.4,SUCCESS,Original pattern
youtube,GraphMini_Original,P5,6,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P5,6,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P5,6,N/A,16,0.0468262,274.655,73583788710,53.7,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P5,6,N/A,32,0.0397489,171.536,73583788710,54.6,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P5,6,N/A,64,0.040939,168.403,73583788710,55.6,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P6,6,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P6,6,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P6,6,N/A,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P6,6,N/A,32,0.0491349,223.15,122401075225,59.6,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P6,6,N/A,64,0.0427294,218.979,122401075225,65.5,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P7,6,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P7,6,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P7,6,N/A,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P7,6,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P7,6,N/A,64,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,GraphMini_Original,P8,7,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (210s)
youtube,GraphMini_Original,P8,7,N/A,4,0.0484888,60.5442,99180327,53.4,N/A,N/A,SUCCESS,Original pattern
youtube,GraphMini_Original,P8,7,N/A,16,0.0468736,15.5611,99180327,53.7,N/A,N/A,SUCCESS,Original pattern
youtube,Your_Patterns,small_dense_4v_1,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,Your_Patterns,small_dense_4v_1,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,Your_Patterns,small_dense_4v_1,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,Your_Patterns,small_dense_4v_1,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,Your_Patterns,small_dense_4v_1,4,3,64,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,Your_Patterns,small_sparse_4v_1,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (300s)
youtube,Your_Patterns,small_sparse_4v_1,4,3,4,0.0465302,233.105,91488735459,53.7,N/A,N/A,SUCCESS,Your pattern worked!
youtube,Your_Patterns,small_sparse_4v_1,4,3,16,0.0466566,58.7059,91488735459,55.3,N/A,N/A,SUCCESS,Your pattern worked!
youtube,Your_Patterns,small_sparse_4v_1,4,3,32,0.0393442,30.7132,91488735459,57.6,N/A,N/A,SUCCESS,Your pattern worked!
youtube,Your_Patterns,small_sparse_4v_1,4,3,64,0.0394101,24.6316,91488735459,62.2,N/A,N/A,SUCCESS,Your pattern worked!
youtube,Your_Patterns,small_dense_8v_1,8,7,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout (60s)
youtube,Your_Patterns,small_sparse_8v_1,8,7,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (210s)
youtube,Your_Patterns,small_sparse_8v_1,8,7,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (210s)
youtube,Your_Patterns,small_sparse_8v_1,8,7,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (210s)
roadNet-CA,GraphMini_Original,P1,4,N/A,1,0.0497543,0.466415,42,70.3,1.00,100.0,SUCCESS,Original pattern
