Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00336521,0.0193997,608389,3.13607e+07,4064.0,1.000,100.00,0.0193997,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.000550375,0.0199274,608389,3.05303e+07,3952.0,.9735,48.600,0.0193997,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.000543375,0.0201143,608389,3.02465e+07,3968.0,.9644,24.100,0.0193997,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.000526291,0.0209079,608389,2.90986e+07,3952.0,.9278,11.500,0.0193997,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.000539166,0.0212191,608389,2.86717e+07,3952.0,.9142,5.700,0.0193997,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000545708,0.0203752,608389,2.98593e+07,3952.0,1.000,100.00,0.0203752,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.000613166,0.0212998,608389,2.85631e+07,4048.0,.9565,47.800,0.0203752,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.000532542,0.0204934,608389,2.9687e+07,3952.0,.9942,24.800,0.0203752,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.000531584,0.0199283,608389,3.05289e+07,4000.0,1.0224,12.700,0.0203752,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.000546375,0.0223858,608389,2.71775e+07,3952.0,.9101,5.600,0.0203752,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.000564625,0.0207105,608389,2.93759e+07,4016.0,1.000,100.00,0.0207105,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.000528208,0.0193869,608389,3.13815e+07,3904.0,1.0682,53.400,0.0207105,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.000550708,0.0198488,608389,3.06511e+07,3952.0,1.0434,26.000,0.0207105,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.000521333,0.0202616,608389,3.00267e+07,3952.0,1.0221,12.700,0.0207105,calculated
wiki,7K_nodes_100K_edges,4cycle,4,16,0.000534667,0.0200391,608389,3.03601e+07,3952.0,1.0335,6.400,0.0207105,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.000550167,0.0226126,608389,2.69048e+07,3952.0,1.000,100.00,0.0226126,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.000546541,0.0186381,608389,3.26422e+07,4000.0,1.2132,60.600,0.0226126,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.000635208,0.0207713,608389,2.92899e+07,4064.0,1.0886,27.200,0.0226126,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.000547583,0.0220853,608389,2.75473e+07,4016.0,1.0238,12.700,0.0226126,calculated
wiki,7K_nodes_100K_edges,4star,4,16,0.000555041,0.0188814,608389,3.22216e+07,4000.0,1.1976,7.400,0.0226126,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.000560875,0.0209897,608389,2.89851e+07,3952.0,1.000,100.00,0.0209897,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.000551542,0.0197412,608389,3.08182e+07,3952.0,1.0632,53.100,0.0209897,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.00054625,0.0211859,608389,2.87167e+07,3952.0,.9907,24.700,0.0209897,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.000527417,0.0204283,608389,2.97817e+07,3952.0,1.0274,12.800,0.0209897,calculated
wiki,7K_nodes_100K_edges,4clique,4,16,0.000528333,0.0194897,608389,3.1216e+07,3952.0,1.0769,6.700,0.0209897,calculated
wiki,7K_nodes_100K_edges,5clique,5,1,0.000528917,0.0203414,608389,2.99089e+07,3952.0,1.000,100.00,0.0203414,baseline
wiki,7K_nodes_100K_edges,5clique,5,2,0.000540334,0.0191504,608389,3.1769e+07,3952.0,1.0621,53.100,0.0203414,calculated
wiki,7K_nodes_100K_edges,5clique,5,4,0.000579958,0.0228969,608389,2.65708e+07,3952.0,.8883,22.200,0.0203414,calculated
wiki,7K_nodes_100K_edges,5clique,5,8,0.000525083,0.0201524,608389,3.01894e+07,3904.0,1.0093,12.600,0.0203414,calculated
wiki,7K_nodes_100K_edges,5clique,5,16,0.000537333,0.0202464,608389,3.00493e+07,3952.0,1.0046,6.200,0.0203414,calculated
wiki,7K_nodes_100K_edges,house,4,1,0.000539125,0.0195126,608389,3.11793e+07,3952.0,1.000,100.00,0.0195126,baseline
wiki,7K_nodes_100K_edges,house,4,2,0.000538208,0.0208328,608389,2.92034e+07,3952.0,.9366,46.800,0.0195126,calculated
wiki,7K_nodes_100K_edges,house,4,4,0.000527584,0.0208084,608389,2.92377e+07,3952.0,.9377,23.400,0.0195126,calculated
wiki,7K_nodes_100K_edges,house,4,8,0.000958,0.0218897,608389,2.77934e+07,4016.0,.8914,11.100,0.0195126,calculated
wiki,7K_nodes_100K_edges,house,4,16,0.000539875,0.0209213,608389,2.90799e+07,3920.0,.9326,5.800,0.0195126,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.000545333,0.0217556,608389,2.79647e+07,3952.0,1.000,100.00,0.0217556,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.000525125,0.0209036,608389,2.91045e+07,4016.0,1.0407,52.000,0.0217556,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.000532875,0.0213218,608389,2.85337e+07,3952.0,1.0203,25.500,0.0217556,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000533666,0.0199318,608389,3.05235e+07,3952.0,1.0915,13.600,0.0217556,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000521542,0.0206863,608389,2.94103e+07,3968.0,1.0516,6.500,0.0217556,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00649021,0.0156039,727044,4.65937e+07,5360.0,1.000,100.00,0.0156039,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.000996166,0.0154237,727044,4.71382e+07,5312.0,1.0116,50.500,0.0156039,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.0010125,0.0162656,727044,4.46982e+07,5264.0,.9593,23.900,0.0156039,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00105262,0.0151858,727044,4.78766e+07,5264.0,1.0275,12.800,0.0156039,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00101846,0.018275,727044,3.97836e+07,5312.0,.8538,5.300,0.0156039,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00105433,0.0180787,727044,4.02155e+07,5264.0,1.000,100.00,0.0180787,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00105133,0.015986,727044,4.54799e+07,5312.0,1.1309,56.500,0.0180787,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00101058,0.0153924,727044,4.7234e+07,5264.0,1.1745,29.300,0.0180787,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00105471,0.0157026,727044,4.63008e+07,5264.0,1.1513,14.300,0.0180787,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00103758,0.0153318,727044,4.74206e+07,5264.0,1.1791,7.300,0.0180787,calculated
