Dataset,PatternCategory,QueryFile,QueryVertices,QueryEdges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_Peak_MB,Status,Notes
wiki,smoke_test_patterns,query_v5_id0.graph,5,4,1,N/A,N/A,N/A,0,FAILED,Program crashed (exit code 127)
wiki,smoke_test_patterns,query_v5_id0.graph,5,4,2,N/A,N/A,N/A,0,FAILED,Program crashed (exit code 127)
wiki,smoke_test_patterns,query_v5_id1.graph,5,4,1,N/A,N/A,N/A,0,FAILED,Program crashed (exit code 127)
wiki,smoke_test_patterns,query_v5_id1.graph,5,4,2,N/A,N/A,N/A,0,FAILED,Program crashed (exit code 127)
