Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00540996,0.0220308,608389,2.76153e+07,3952.0,1.000,100.00,0.0220308,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.00108638,0.0274388,608389,2.21726e+07,4064.0,.8029,40.100,0.0220308,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.000992584,0.0222602,608389,2.73308e+07,4000.0,.9896,24.700,0.0220308,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.000933666,0.0220254,608389,2.76221e+07,3952.0,1.0002,12.500,0.0220308,calculated
wiki,7K_nodes_100K_edges,triangle,3,16,0.00167754,0.0282442,608389,2.15403e+07,4000.0,.7800,4.800,0.0220308,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.000593833,2.5641,32230662,1.257e+07,4512.0,1.000,100.00,2.5641,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.000853291,2.6476,32230662,1.21735e+07,4480.0,.9684,48.400,2.5641,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.00266192,6.66709,32230662,4.8343e+06,4480.0,.3845,9.600,2.5641,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.00110204,4.17838,32230662,7.71367e+06,4416.0,.6136,7.600,2.5641,calculated
wiki,7K_nodes_100K_edges,4path,4,16,0.00111317,3.4658,32230662,9.29964e+06,4448.0,.7398,4.600,2.5641,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.00123054,0.521112,6233709,1.19623e+07,8128.0,1.000,100.00,0.521112,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.00109283,0.676606,6233709,9.2132e+06,8224.0,.7701,38.500,0.521112,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.00101821,0.470842,6233709,1.32395e+07,8208.0,1.1067,27.600,0.521112,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.001175,0.738397,6233709,8.44222e+06,8144.0,.7057,8.800,0.521112,calculated
