Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
roadNet-CA,Patterns,small_dense_4v_14,4,3,1,0.0451015,3.18157,2952147,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_14,4,3,4,0.0439009,0.824981,2952147,70.7,3.85,96.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_14,4,3,16,0.0458714,0.238833,2952147,71.0,13.32,83.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_14,4,3,32,0.0438657,0.144069,2952147,71.3,22.08,69.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_14,4,3,64,0.0451524,0.123256,2952147,72.3,25.81,40.3,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_15,4,3,1,0.045578,1.59497,10746270,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_15,4,3,4,0.045639,0.419706,10746270,70.5,3.80,95.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_15,4,3,16,0.0453933,0.15527,10746270,70.8,10.27,64.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_15,4,3,32,0.04575,0.131667,10746270,71.1,12.11,37.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_15,4,3,64,0.0442411,0.103422,10746270,71.6,15.42,24.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_16,4,4,1,0.0452139,0.92164,249596,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_16,4,4,4,0.0458679,0.273863,249596,70.7,3.36,84.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_16,4,4,16,0.0446531,0.128439,249596,70.7,7.17,44.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_16,4,4,32,0.0382065,0.103202,249596,71.0,8.93,27.9,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_16,4,4,64,0.0456902,0.103979,249596,71.6,8.86,13.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_17,4,3,1,0.0447264,1.59734,10746270,70.6,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_17,4,3,4,0.0450162,0.451631,10746270,70.6,3.53,88.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_17,4,3,16,0.044416,0.154314,10746270,70.8,10.35,64.6,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_17,4,3,32,0.0441328,0.130396,10746270,71.1,12.24,38.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_17,4,3,64,0.0436468,0.112577,10746270,71.6,14.18,22.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_18,4,3,1,0.0452129,1.59537,10746270,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_18,4,3,4,0.0455902,0.439164,10746270,70.7,3.63,90.7,SUCCESS,GraphMini pattern worked!
