Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,house,4,8,0.000523583,0.155214,4514137,2.90834e+07,6080.0,1.0155,12.600,0.15763,calculated
wiki,7K_nodes_100K_edges,house,4,16,0.000526542,0.154947,4514137,2.91334e+07,5968.0,1.0173,6.300,0.15763,calculated
wiki,7K_nodes_100K_edges,diamond,4,1,0.000527166,0.153194,4514137,2.94668e+07,6000.0,1.000,100.00,0.153194,baseline
wiki,7K_nodes_100K_edges,diamond,4,2,0.000532541,0.15342,4514137,2.94234e+07,5984.0,.9985,49.900,0.153194,calculated
wiki,7K_nodes_100K_edges,diamond,4,4,0.000521167,0.15335,4514137,2.94367e+07,6064.0,.9989,24.900,0.153194,calculated
wiki,7K_nodes_100K_edges,diamond,4,8,0.000597708,0.155255,4514137,2.90756e+07,5984.0,.9867,12.300,0.153194,calculated
wiki,7K_nodes_100K_edges,diamond,4,16,0.000530083,0.1541,4514137,2.92936e+07,6064.0,.9941,6.200,0.153194,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.00842679,0.0182348,727044,3.98713e+07,5616.0,1.000,100.00,0.0182348,baseline
enron,37K_nodes_184K_edges,triangle,3,2,0.00207792,0.022041,727044,3.2986e+07,5616.0,.8273,41.300,0.0182348,calculated
enron,37K_nodes_184K_edges,triangle,3,4,0.00204271,0.0229603,727044,3.16653e+07,5552.0,.7941,19.800,0.0182348,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00198821,0.0226485,727044,3.21011e+07,5552.0,.8051,10.000,0.0182348,calculated
enron,37K_nodes_184K_edges,triangle,3,16,0.00197608,0.0229294,727044,3.1708e+07,5520.0,.7952,4.900,0.0182348,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00193183,1.08416,8821744,8.13695e+06,5952.0,1.000,100.00,1.08416,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.00202804,1.09118,8821744,8.0846e+06,5952.0,.9935,49.600,1.08416,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00203117,1.09226,8821744,8.07658e+06,6048.0,.9925,24.800,1.08416,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00184379,1.38681,8821744,6.36117e+06,6048.0,.7817,9.700,1.08416,calculated
enron,37K_nodes_184K_edges,4path,4,16,0.00198554,1.47788,8821744,5.96918e+06,5984.0,.7335,4.500,1.08416,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00215888,1.58915,8821744,5.55123e+06,6032.0,1.000,100.00,1.58915,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00199242,1.58177,8821744,5.57712e+06,5968.0,1.0046,50.200,1.58915,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00196242,1.60959,8821744,5.48075e+06,5920.0,.9873,24.600,1.58915,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.0017705,1.57381,8821744,5.60533e+06,6256.0,1.0097,12.600,1.58915,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00180717,1.52997,8821744,5.76596e+06,6176.0,1.0386,6.400,1.58915,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00196221,13.3812,4479591993,3.34769e+08,7744.0,1.000,100.00,13.3812,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00751071,15.9296,4479591993,2.81212e+08,8160.0,.8400,42.000,13.3812,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00737821,16.6291,4479591993,2.69383e+08,7392.0,.8046,20.100,13.3812,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00709817,13.6627,4479591993,3.2787e+08,7920.0,.9793,12.200,13.3812,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00559546,12.4305,4479591993,3.6037e+08,8016.0,1.0764,6.700,13.3812,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00730525,0.0734584,2341639,3.18771e+07,6336.0,1.000,100.00,0.0734584,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00183608,0.0742386,2341639,3.15421e+07,6192.0,.9894,49.400,0.0734584,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00187671,0.0722886,2341639,3.23929e+07,6224.0,1.0161,25.400,0.0734584,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00200317,0.0650336,2341639,3.60066e+07,6240.0,1.1295,14.100,0.0734584,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00190488,0.063477,2341639,3.68895e+07,6288.0,1.1572,7.200,0.0734584,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00193287,0.17356,5809356,3.34717e+07,6528.0,1.000,100.00,0.17356,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.00406608,0.172864,5809356,3.36065e+07,6560.0,1.0040,50.200,0.17356,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00197104,0.171109,5809356,3.39511e+07,6592.0,1.0143,25.300,0.17356,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00195771,0.17471,5809356,3.32513e+07,6464.0,.9934,12.400,0.17356,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.0019785,0.174113,5809356,3.33655e+07,6512.0,.9968,6.200,0.17356,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00100054,0.157586,5809356,3.68648e+07,6544.0,1.000,100.00,0.157586,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00100563,0.157756,5809356,3.6825e+07,6576.0,.9989,49.900,0.157586,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00101721,0.158313,5809356,3.66954e+07,6672.0,.9954,24.800,0.157586,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00102388,0.157839,5809356,3.68057e+07,6576.0,.9983,12.400,0.157586,calculated
enron,37K_nodes_184K_edges,house,4,16,0.0010025,0.159069,5809356,3.65211e+07,6576.0,.9906,6.100,0.157586,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00100921,0.156817,5809356,3.70454e+07,6560.0,1.000,100.00,0.156817,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00101271,0.157122,5809356,3.69736e+07,6560.0,.9980,49.900,0.156817,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00103317,0.16444,5809356,3.53281e+07,6512.0,.9536,23.800,0.156817,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00101533,0.160503,5809356,3.61946e+07,6576.0,.9770,12.200,0.156817,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00115275,0.174271,5809356,3.33352e+07,6480.0,.8998,5.600,0.156817,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.025611,0.0417952,2224385,5.3221e+07,19008.0,1.000,100.00,0.0417952,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.0120826,0.0451392,2224385,4.92784e+07,18944.0,.9259,46.200,0.0417952,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.0112662,0.0459135,2224385,4.84473e+07,18896.0,.9103,22.700,0.0417952,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.0110312,0.046866,2224385,4.74626e+07,19104.0,.8918,11.100,0.0417952,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.0106318,0.0540189,2224385,4.11779e+07,18960.0,.7737,4.800,0.0417952,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.0123826,0.551882,252893,,19408.0,1.000,100.00,0.551882,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.01005,0.524548,252893,,19584.0,1.0521,52.600,0.551882,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.0135419,0.543388,252893,,19472.0,1.0156,25.300,0.551882,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.0194595,0.531012,252893,,19584.0,1.0393,12.900,0.551882,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.0114851,0.72629,252893,,19536.0,.7598,4.700,0.551882,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00886354,0.810584,252893,,19440.0,1.000,100.00,0.810584,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00922121,0.61891,252893,,19536.0,1.3096,65.400,0.810584,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.0101073,0.533258,252893,,19536.0,1.5200,38.000,0.810584,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.0100222,0.496511,252893,,19536.0,1.6325,20.400,0.810584,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.0101093,0.481592,252893,,19600.0,1.6831,10.500,0.810584,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00999912,1.50844,258570802,1.71416e+08,20496.0,1.000,100.00,1.50844,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00970579,1.57969,258570802,1.63685e+08,20416.0,.9548,47.700,1.50844,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.00987563,1.58647,258570802,1.62985e+08,20384.0,.9508,23.700,1.50844,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.00866633,1.56356,258570802,1.65373e+08,20320.0,.9647,12.000,1.50844,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.0100832,1.54926,258570802,1.669e+08,20512.0,.9736,6.000,1.50844,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00978183,0.217098,16713192,7.69847e+07,19808.0,1.000,100.00,0.217098,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.0104303,0.276956,16713192,6.03459e+07,19712.0,.7838,39.100,0.217098,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00862592,0.360599,16713192,4.63484e+07,19728.0,.6020,15.000,0.217098,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0100316,0.220434,16713192,7.58195e+07,19744.0,.9848,12.300,0.217098,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00824975,0.203822,16713192,8.19991e+07,19888.0,1.0651,6.600,0.217098,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00972379,1.62802,262663639,1.61339e+08,20864.0,1.000,100.00,1.62802,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00995617,1.75838,262663639,1.49378e+08,20928.0,.9258,46.200,1.62802,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0102217,1.79688,262663639,1.46177e+08,20784.0,.9060,22.600,1.62802,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.0100067,1.75962,262663639,1.49273e+08,20832.0,.9252,11.500,1.62802,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00994875,1.75927,262663639,1.49302e+08,20976.0,.9253,5.700,1.62802,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00895371,1.97526,262663639,1.32977e+08,20880.0,1.000,100.00,1.97526,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.0110732,1.90772,262663639,1.37684e+08,20832.0,1.0354,51.700,1.97526,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.0102632,1.9076,262663639,1.37693e+08,20960.0,1.0354,25.800,1.97526,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0105193,2.17966,262663639,1.20507e+08,20848.0,.9062,11.300,1.97526,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.010496,2.4837,262663639,1.05755e+08,20864.0,.7952,4.900,1.97526,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.00897663,2.10815,262663639,1.24594e+08,20608.0,1.000,100.00,2.10815,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0113426,2.15518,262663639,1.21875e+08,20832.0,.9781,48.900,2.10815,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.0106347,2.06163,262663639,1.27406e+08,20768.0,1.0225,25.500,2.10815,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00953796,2.04949,262663639,1.2816e+08,21072.0,1.0286,12.800,2.10815,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00976575,1.93839,262663639,1.35506e+08,20832.0,1.0875,6.700,2.10815,calculated
