Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
wiki,7K_nodes_100K_edges,triangle,3,1,0.00658825,0.10529,608389,5.77822e+06,3776.0,1.000,100.00,0.10529,baseline
wiki,7K_nodes_100K_edges,triangle,3,2,0.00107371,0.0542269,608389,1.12193e+07,3808.0,1.9416,97.000,0.10529,calculated
wiki,7K_nodes_100K_edges,triangle,3,4,0.00101683,0.0277855,608389,2.1896e+07,3872.0,3.7893,94.700,0.10529,calculated
wiki,7K_nodes_100K_edges,triangle,3,8,0.00130537,0.0191638,608389,3.17468e+07,4000.0,5.4942,68.600,0.10529,calculated
wiki,7K_nodes_100K_edges,4path,4,1,0.0293855,12.9072,32230662,2.4971e+06,3952.0,1.000,100.00,12.9072,baseline
wiki,7K_nodes_100K_edges,4path,4,2,0.00641667,6.50327,32230662,4.95607e+06,3904.0,1.9847,99.200,12.9072,calculated
wiki,7K_nodes_100K_edges,4path,4,4,0.00235917,3.97785,32230662,8.10253e+06,4160.0,3.2447,81.100,12.9072,calculated
wiki,7K_nodes_100K_edges,4path,4,8,0.00105333,6.0778,32230662,5.30302e+06,4592.0,2.1236,26.500,12.9072,calculated
wiki,7K_nodes_100K_edges,4cycle,4,1,0.00113092,1.33241,6233709,4.67852e+06,4784.0,1.000,100.00,1.33241,baseline
wiki,7K_nodes_100K_edges,4cycle,4,2,0.00103213,0.681579,6233709,9.14598e+06,5088.0,1.9548,97.700,1.33241,calculated
wiki,7K_nodes_100K_edges,4cycle,4,4,0.00203196,1.46159,6233709,4.26502e+06,5904.0,.9116,22.700,1.33241,calculated
wiki,7K_nodes_100K_edges,4cycle,4,8,0.00662471,0.603146,6233709,1.03353e+07,8160.0,2.2091,27.600,1.33241,calculated
wiki,7K_nodes_100K_edges,4star,4,1,0.00117417,154.949,1127174796,7.27451e+06,4256.0,1.000,100.00,154.949,baseline
wiki,7K_nodes_100K_edges,4star,4,2,0.00697946,15.6086,1127174796,7.22148e+07,4496.0,9.9271,496.300,154.949,calculated
wiki,7K_nodes_100K_edges,4star,4,4,0.00735321,11.7139,1127174796,9.62254e+07,5344.0,13.2277,330.600,154.949,calculated
wiki,7K_nodes_100K_edges,4star,4,8,0.00717338,7.52333,1127174796,1.49824e+08,6576.0,20.5957,257.400,154.949,calculated
wiki,7K_nodes_100K_edges,4clique,4,1,0.00342358,0.566292,2077903,3.66931e+06,4272.0,1.000,100.00,0.566292,baseline
wiki,7K_nodes_100K_edges,4clique,4,2,0.00165508,0.351254,2077903,5.91567e+06,4480.0,1.6122,80.600,0.566292,calculated
wiki,7K_nodes_100K_edges,4clique,4,4,0.00132504,0.242749,2077903,8.55989e+06,4800.0,2.3328,58.300,0.566292,calculated
wiki,7K_nodes_100K_edges,4clique,4,8,0.00165837,0.157872,2077903,1.3162e+07,5488.0,3.5870,44.800,0.566292,calculated
enron,37K_nodes_184K_edges,triangle,3,1,0.0118946,0.134399,727044,5.40958e+06,5328.0,1.000,100.00,0.134399,baseline
enron,37K_nodes_184K_edges,triangle,3,2,FAILED,FAILED,0,0,0,FAILED,FAILED,0.134399,test_failed
enron,37K_nodes_184K_edges,triangle,3,4,0.00227696,0.0445824,727044,1.63079e+07,5280.0,3.0146,75.300,0.134399,calculated
enron,37K_nodes_184K_edges,triangle,3,8,0.00240746,0.0286693,727044,2.53596e+07,5376.0,4.6879,58.500,0.134399,calculated
enron,37K_nodes_184K_edges,4path,4,1,0.00199133,11.9231,8821744,,5088.0,1.000,100.00,11.9231,baseline
enron,37K_nodes_184K_edges,4path,4,2,0.0148133,6.55126,8821744,1.34657e+06,5408.0,1.8199,90.900,11.9231,calculated
enron,37K_nodes_184K_edges,4path,4,4,0.00685754,4.2218,8821744,2.08957e+06,5552.0,2.8241,70.600,11.9231,calculated
enron,37K_nodes_184K_edges,4path,4,8,0.00387738,3.02907,8821744,2.91236e+06,6000.0,3.9362,49.200,11.9231,calculated
enron,37K_nodes_184K_edges,4cycle,4,1,0.00292925,2.23874,7024917,3.13789e+06,5616.0,1.000,100.00,2.23874,baseline
enron,37K_nodes_184K_edges,4cycle,4,2,0.00388213,1.22151,7024917,5.75101e+06,6016.0,1.8327,91.600,2.23874,calculated
enron,37K_nodes_184K_edges,4cycle,4,4,0.00194896,0.763105,7024917,9.2057e+06,6624.0,2.9337,73.300,2.23874,calculated
enron,37K_nodes_184K_edges,4cycle,4,8,0.00292283,0.561212,7024917,1.25174e+07,8032.0,3.9891,49.800,2.23874,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00240662,85.468,4479591993,5.24125e+07,5568.0,1.000,100.00,85.468,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.0137823,29.8276,4479591993,1.50183e+08,5648.0,2.8653,143.200,85.468,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00934408,20.1912,4479591993,2.21858e+08,6208.0,4.2329,105.800,85.468,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00987858,16.4942,4479591993,2.71586e+08,7424.0,5.1817,64.700,85.468,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00948883,0.328898,2341639,7.11964e+06,5168.0,1.000,100.00,0.328898,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00153204,0.162852,2341639,1.4379e+07,5328.0,2.0196,100.900,0.328898,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00149938,0.0981875,2341639,2.38487e+07,5504.0,3.3496,83.700,0.328898,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00169054,0.063847,2341639,3.66758e+07,5920.0,5.1513,64.300,0.328898,calculated
